Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]	Vx [m/s]	Vy [m/s]	Vz [m/s]
9202470	 +0.020259	 +0.111142	 +9.687649	 -0.007060	 +0.002031	 -0.000881	 -3.026965	 -0.112578	 +2.641556	 -6.248071	 +10.157522	 -17.396564
9207470	 +0.035278	 +0.117592	 +9.685042	 -0.006456	 +0.003151	 +0.000209	 -3.026988	 -0.112644	 +2.641885	 -6.256417	 +10.160374	 -17.396735
9212470	 +0.042613	 +0.102615	 +9.666547	 -0.006077	 +0.002625	 +0.000431	 -3.027009	 -0.112707	 +2.642213	 -6.264818	 +10.163181	 -17.396801
9217470	 +0.024836	 +0.089496	 +9.673857	 -0.006469	 +0.003102	 +0.000143	 -3.027033	 -0.112773	 +2.642543	 -6.273181	 +10.165887	 -17.396905
9222470	 +0.018949	 +0.120586	 +9.703761	 -0.005071	 +0.002770	 +0.000918	 -3.027049	 -0.112837	 +2.642868	 -6.281472	 +10.168707	 -17.397178
9227470	 +0.036525	 +0.098260	 +9.674342	 -0.005978	 +0.002332	 +0.001510	 -3.027069	 -0.112898	 +2.643191	 -6.289873	 +10.171478	 -17.397283
9232470	 +0.026520	 +0.111532	 +9.689215	 -0.006259	 +0.002776	 -0.000059	 -3.027092	 -0.112962	 +2.643522	 -6.298213	 +10.174280	 -17.397473
9237470	 +0.019791	 +0.113327	 +9.696204	 -0.005848	 +0.001826	 +0.001092	 -3.027112	 -0.113021	 +2.643847	 -6.306529	 +10.177072	 -17.397703
9242470	 +0.049510	 +0.105668	 +9.695223	 -0.006292	 +0.002159	 +0.000988	 -3.027134	 -0.113081	 +2.644173	 -6.314994	 +10.179900	 -17.397906
9247470	 +0.030742	 +0.108626	 +9.684366	 -0.007553	 +0.001814	 +0.000705	 -3.027163	 -0.113140	 +2.644500	 -6.323365	 +10.182699	 -17.398066
9252470	 +0.024859	 +0.097792	 +9.690897	 -0.006999	 +0.003680	 +0.000774	 -3.027189	 -0.113208	 +2.644826	 -6.331743	 +10.185434	 -17.398255
9257470	 +0.069922	 +0.108785	 +9.696261	 -0.006935	 +0.002317	 +0.000130	 -3.027215	 -0.113270	 +2.645156	 -6.340300	 +10.188324	 -17.398451
9262470	 +0.026626	 +0.106079	 +9.694164	 -0.005765	 +0.002434	 +0.000674	 -3.027234	 -0.113332	 +2.645483	 -6.348676	 +10.191099	 -17.398659
9267470	 +0.038333	 +0.105228	 +9.677522	 -0.005170	 +0.002784	 -0.000244	 -3.027252	 -0.113396	 +2.645815	 -6.357095	 +10.193902	 -17.398778
9272487	 +0.036459	 +0.105387	 +9.678323	 -0.007154	 +0.002240	 -0.000601	 -3.027279	 -0.113458	 +2.646149	 -6.365510	 +10.196700	 -17.398900
9277487	 +0.043655	 +0.107234	 +9.691947	 -0.006544	 +0.003057	 -0.000529	 -3.027304	 -0.113524	 +2.646481	 -6.373965	 +10.199520	 -17.399087
9282487	 +0.023555	 +0.110762	 +9.705514	 -0.006689	 +0.002872	 +0.000397	 -3.027328	 -0.113588	 +2.646810	 -6.382337	 +10.202304	 -17.399354
9287487	 +0.030418	 +0.098026	 +9.695292	 -0.006975	 +0.002634	 -0.000085	 -3.027355	 -0.113651	 +2.647140	 -6.390765	 +10.205052	 -17.399559
9292470	 +0.032917	 +0.079104	 +9.691397	 -0.006522	 +0.002496	 +0.001489	 -3.027378	 -0.113713	 +2.647463	 -6.399247	 +10.207722	 -17.399731
9297470	 +0.020969	 +0.087729	 +9.674671	 -0.005007	 +0.002826	 +0.000235	 -3.026479	 -0.112308	 +2.649385	 -6.317111	 +9.986892	 -17.401126
9302470	 +0.030829	 +0.105495	 +9.690088	 -0.005609	 +0.002667	 +0.000699	 -3.026276	 -0.112017	 +2.650097	 -6.303629	 +9.935613	 -17.401630
9307470	 +0.040056	 +0.100723	 +9.668434	 -0.005527	 +0.002194	 -0.000255	 -3.026242	 -0.111993	 +2.650522	 -6.306757	 +9.925255	 -17.401784
9312469	 +0.025025	 +0.128361	 +9.666980	 -0.006395	 +0.003202	 -0.000244	 -3.026252	 -0.112039	 +2.650875	 -6.313760	 +9.924863	 -17.401897
9317470	 +0.033798	 +0.121361	 +9.654457	 -0.007020	 +0.002393	 -0.000440	 -3.026275	 -0.112097	 +2.651213	 -6.321777	 +9.926849	 -17.401926
9322470	 +0.029790	 +0.090874	 +9.708642	 -0.007060	 +0.002454	 -0.000429	 -3.026301	 -0.112158	 +2.651547	 -6.330123	 +9.929253	 -17.402204
9327470	 +0.062518	 +0.088709	 +9.698095	 -0.007235	 +0.001302	 +0.000766	 -3.026328	 -0.112215	 +2.651875	 -6.338669	 +9.931866	 -17.402408
9332470	 +0.047705	 +0.106068	 +9.685381	 -0.005096	 +0.001243	 -0.000079	 -3.026344	 -0.112272	 +2.652206	 -6.347117	 +9.934557	 -17.402568
9337470	 +0.038678	 +0.114241	 +9.685328	 -0.004809	 +0.002516	 -0.000306	 -3.026359	 -0.112335	 +2.652538	 -6.355513	 +9.937270	 -17.402736
9342470	 +0.030330	 +0.090847	 +9.651965	 -0.005476	 +0.002114	 -0.000337	 -3.026378	 -0.112396	 +2.652871	 -6.363905	 +9.939871	 -17.402731
9347470	 +0.031011	 +0.102995	 +9.709483	 -0.005458	 +0.001710	 +0.000239	 -3.026397	 -0.112455	 +2.653200	 -6.372318	 +9.942512	 -17.403016
9352470	 +0.064187	 +0.114772	 +9.712970	 -0.006130	 +0.001308	 +0.000542	 -3.026418	 -0.112512	 +2.653529	 -6.380857	 +9.945281	 -17.403306
9357470	 +0.025731	 +0.089525	 +9.694965	 -0.005938	 +0.002161	 +0.000673	 -3.026439	 -0.112573	 +2.653856	 -6.389273	 +9.947853	 -17.403514
9362470	 +0.021841	 +0.104777	 +9.709643	 -0.006037	 +0.003154	 -0.000626	 -3.026460	 -0.112639	 +2.654189	 -6.397651	 +9.950479	 -17.403804
9367470	 +0.021204	 +0.112784	 +9.704035	 -0.006442	 +0.003331	 -0.000757	 -3.026484	 -0.112707	 +2.654523	 -6.406008	 +9.953140	 -17.404071
9372470	 +0.055712	 +0.094652	 +9.704984	 -0.006283	 +0.003308	 +0.000180	 -3.026507	 -0.112774	 +2.654852	 -6.414561	 +9.955801	 -17.404312
9377470	 +0.049044	 +0.095238	 +9.687740	 -0.005965	 +0.003098	 +0.001110	 -3.026527	 -0.112839	 +2.655176	 -6.423074	 +9.958453	 -17.404471
9382470	 +0.034988	 +0.090578	 +9.656893	 -0.006529	 +0.002212	 +0.001035	 -3.026550	 -0.112900	 +2.655502	 -6.431516	 +9.961059	 -17.404484
9387470	 +0.041659	 +0.118071	 +9.658985	 -0.005591	 +0.002549	 +0.000147	 -3.026569	 -0.112963	 +2.655832	 -6.439929	 +9.963801	 -17.404517
9392469	 +0.031723	 +0.082100	 +9.712592	 -0.006403	 +0.001934	 +0.000681	 -3.026592	 -0.113023	 +2.656159	 -6.448423	 +9.966348	 -17.404800
9397470	 +0.048264	 +0.092244	 +9.662516	 -0.007141	 +0.001457	 +0.000368	 -3.026619	 -0.113080	 +2.656488	 -6.456932	 +9.968989	 -17.404832
9402470	 +0.017057	 +0.094047	 +9.691406	 -0.007708	 +0.001959	 +0.000477	 -3.026649	 -0.113140	 +2.656816	 -6.465325	 +9.971559	 -17.405025
9402470	 +0.017057	 +0.094047	 +9.691406	 -0.007708	 +0.001959	 +0.000477	 -3.026649	 -0.113140	 +2.656816	 -6.465325	 +9.971559	 -17.405025
9407470	 +0.014116	 +0.110097	 +9.673615	 -0.005557	 +0.003684	 +0.000392	 -3.026668	 -0.113209	 +2.657144	 -6.473658	 +9.974197	 -17.405140
9412470	 +0.025772	 +0.067517	 +9.686833	 -0.006018	 +0.002534	 -0.000228	 -3.026689	 -0.113272	 +2.657476	 -6.482152	 +9.976670	 -17.405289
9417470	 +0.032450	 +0.087540	 +9.712995	 -0.005375	 +0.002393	 +0.000951	 -3.026707	 -0.113334	 +2.657802	 -6.490653	 +9.979240	 -17.405574
9422470	 +0.017305	 +0.089728	 +9.710946	 -0.005928	 +0.002920	 -0.000576	 -3.026729	 -0.113399	 +2.658135	 -6.499084	 +9.981785	 -17.405858
9427470	 +0.039611	 +0.105548	 +9.670102	 -0.006082	 +0.003877	 -0.000543	 -3.026751	 -0.113469	 +2.658467	 -6.507549	 +9.984462	 -17.405937
9432470	 +0.025957	 +0.124393	 +9.655552	 -0.006618	 +0.002889	 -0.000593	 -3.026776	 -0.113534	 +2.658800	 -6.515904	 +9.987193	 -17.405962
9437470	 +0.036874	 +0.094488	 +9.687577	 -0.004848	 +0.001504	 -0.000287	 -3.026792	 -0.113592	 +2.659133	 -6.524402	 +9.989810	 -17.406121
9442470	 +0.022124	 +0.123201	 +9.685819	 -0.006862	 +0.002490	 +0.000799	 -3.026817	 -0.113655	 +2.659459	 -6.532773	 +9.992519	 -17.406296
9447470	 +0.016134	 +0.109182	 +9.682099	 -0.006429	 +0.003323	 +0.000535	 -3.026840	 -0.113721	 +2.659786	 -6.541149	 +9.995153	 -17.406446
9452470	 +0.035975	 +0.089370	 +9.697987	 -0.006687	 +0.002284	 -0.000333	 -3.026865	 -0.113783	 +2.660119	 -6.549671	 +9.997741	 -17.406653
9457470	 +0.022162	 +0.099298	 +9.711820	 -0.007594	 +0.002062	 +0.000144	 -3.026895	 -0.113844	 +2.660449	 -6.558125	 +10.000337	 -17.406941
9462470	 +0.038811	 +0.096734	 +9.702231	 -0.006849	 +0.003337	 +0.000195	 -3.026921	 -0.113911	 +2.660778	 -6.566653	 +10.002962	 -17.407169
9467470	 +0.034102	 +0.100035	 +9.708367	 -0.005826	 +0.003651	 +0.000971	 -3.026941	 -0.113979	 +2.661103	 -6.575160	 +10.005589	 -17.407433
9472470	 +0.037310	 +0.108472	 +9.712080	 -0.005967	 +0.003557	 -0.000292	 -3.026962	 -0.114047	 +2.661434	 -6.583670	 +10.008260	 -17.407716
9477492	 +0.030993	 +0.120872	 +9.687331	 -0.005956	 +0.003357	 -0.000213	 -3.026984	 -0.114114	 +2.661765	 -6.592107	 +10.010978	 -17.407887
9482488	 +0.034743	 +0.107682	 +9.702567	 -0.005447	 +0.001471	 +0.000089	 -3.027003	 -0.114172	 +2.662096	 -6.600606	 +10.013641	 -17.408124
9487488	 +0.054877	 +0.118424	 +9.698632	 -0.006083	 +0.002636	 +0.000039	 -3.027025	 -0.114235	 +2.662426	 -6.609170	 +10.016398	 -17.408336
9492470	 +0.050980	 +0.117287	 +9.695059	 -0.007110	 +0.003486	 +0.000412	 -3.027052	 -0.114303	 +2.662754	 -6.617720	 +10.019142	 -17.408532
9497470	 +0.036519	 +0.118714	 +9.682526	 -0.007555	 +0.002496	 +0.000544	 -3.026181	 -0.112902	 +2.664658	 -6.531241	 +9.801733	 -17.409499
9502470	 +0.021504	 +0.111010	 +9.708730	 -0.006675	 +0.002171	 -0.000431	 -3.025989	 -0.112611	 +2.665372	 -6.516723	 +9.751137	 -17.409983
9507470	 +0.015956	 +0.104487	 +9.665413	 -0.006554	 +0.002606	 +0.000156	 -3.025960	 -0.112589	 +2.665793	 -6.519546	 +9.740806	 -17.410103
9512470	 +0.009724	 +0.096711	 +9.713770	 -0.006052	 +0.001817	 -0.000687	 -3.025969	 -0.112628	 +2.666150	 -6.526596	 +9.740142	 -17.410424
9517470	 +0.006269	 +0.114358	 +9.713837	 -0.005354	 +0.002493	 +0.000879	 -3.025984	 -0.112686	 +2.666481	 -6.534607	 +9.741898	 -17.410749
9522470	 +0.029253	 +0.092458	 +9.708319	 -0.006736	 +0.002781	 +0.000715	 -3.026007	 -0.112749	 +2.666809	 -6.543013	 +9.744177	 -17.411018
9527470	 +0.032026	 +0.101860	 +9.678721	 -0.006436	 +0.001387	 +0.000577	 -3.026030	 -0.112806	 +2.667138	 -6.551449	 +9.746649	 -17.411144
9532470	 +0.053400	 +0.109707	 +9.664963	 -0.006987	 +0.001324	 +0.001652	 -3.026056	 -0.112862	 +2.667460	 -6.559969	 +9.749240	 -17.411195
9537470	 +0.034250	 +0.114325	 +9.691696	 -0.006760	 +0.002389	 +0.001064	 -3.026080	 -0.112924	 +2.667786	 -6.568421	 +9.751809	 -17.411391
9542470	 +0.067915	 +0.094374	 +9.683350	 -0.006863	 +0.002465	 +0.000721	 -3.026105	 -0.112987	 +2.668112	 -6.577063	 +9.754369	 -17.411515
9547470	 +0.055568	 +0.102758	 +9.681384	 -0.006787	 +0.002263	 -0.000106	 -3.026131	 -0.113049	 +2.668444	 -6.585634	 +9.756939	 -17.411640
9552470	 +0.076395	 +0.097803	 +9.699589	 -0.005516	 +0.002033	 -0.000552	 -3.026150	 -0.113110	 +2.668777	 -6.594324	 +9.759530	 -17.411840
9557470	 +0.058944	 +0.123107	 +9.679132	 -0.005583	 +0.002283	 +0.000107	 -3.026169	 -0.113172	 +2.669107	 -6.602869	 +9.762198	 -17.411962
9562470	 +0.035367	 +0.089051	 +9.682683	 -0.005586	 +0.003475	 -0.000300	 -3.026189	 -0.113240	 +2.669438	 -6.611391	 +9.764659	 -17.412095
9567469	 +0.029459	 +0.068526	 +9.712001	 -0.005213	 +0.003046	 +0.000490	 -3.026206	 -0.113305	 +2.669766	 -6.619957	 +9.767008	 -17.412365
9572470	 +0.038396	 +0.096198	 +9.708578	 -0.005737	 +0.001851	 -0.000084	 -3.026226	 -0.113365	 +2.670097	 -6.628503	 +9.769501	 -17.412627
9577470	 +0.041261	 +0.101407	 +9.704408	 -0.005236	 +0.002605	 +0.001246	 -3.026243	 -0.113428	 +2.670422	 -6.637050	 +9.772023	 -17.412869
9582470	 +0.034520	 +0.113419	 +9.680367	 -0.006320	 +0.001704	 +0.000040	 -3.026266	 -0.113487	 +2.670752	 -6.645526	 +9.774590	 -17.413003
9587470	 +0.036845	 +0.127178	 +9.679312	 -0.005220	 +0.003177	 +0.000288	 -3.026283	 -0.113553	 +2.671081	 -6.653983	 +9.777223	 -17.413138
9592470	 +0.021509	 +0.119941	 +9.693017	 -0.005696	 +0.003143	 +0.000249	 -3.026303	 -0.113619	 +2.671410	 -6.662403	 +9.779785	 -17.413345
9597470	 +0.034271	 +0.106035	 +9.698098	 -0.006048	 +0.002141	 +0.000604	 -3.026325	 -0.113680	 +2.671737	 -6.670916	 +9.782312	 -17.413561
9602470	 +0.027195	 +0.094304	 +9.694596	 -0.005792	 +0.002550	 +0.001252	 -3.026344	 -0.113743	 +2.672062	 -6.679424	 +9.784771	 -17.413756
9602470	 +0.027195	 +0.094304	 +9.694596	 -0.005792	 +0.002550	 +0.001252	 -3.026344	 -0.113743	 +2.672062	 -6.679424	 +9.784771	 -17.413756
9607470	 +0.036566	 +0.115015	 +9.673632	 -0.007063	 +0.003321	 +0.000201	 -3.026371	 -0.113810	 +2.672391	 -6.687916	 +9.787349	 -17.413854
9612470	 +0.017929	 +0.072910	 +9.650640	 -0.006282	 +0.001982	 -0.000999	 -3.026395	 -0.113871	 +2.672726	 -6.696403	 +9.789704	 -17.413824
9617470	 +0.038361	 +0.100073	 +9.664010	 -0.007009	 +0.002445	 +0.000103	 -3.026421	 -0.113933	 +2.673056	 -6.704934	 +9.792221	 -17.413865
9622470	 +0.026426	 +0.095787	 +9.703991	 -0.006614	 +0.002593	 -0.000158	 -3.026446	 -0.113997	 +2.673387	 -6.713455	 +9.794681	 -17.414106
9627470	 +0.041896	 +0.122992	 +9.709522	 -0.005653	 +0.002762	 -0.000645	 -3.026466	 -0.114062	 +2.673721	 -6.721992	 +9.797297	 -17.414381
9632470	 +0.052323	 +0.104363	 +9.701352	 -0.005303	 +0.002556	 +0.000123	 -3.026484	 -0.114125	 +2.674051	 -6.730614	 +9.799854	 -17.414598
9637470	 +0.041557	 +0.116332	 +9.683276	 -0.005853	 +0.001858	 +0.000352	 -3.026505	 -0.114184	 +2.674380	 -6.739151	 +9.802444	 -17.414739
9642470	 +0.034567	 +0.115209	 +9.665747	 -0.005547	 +0.002159	 +0.000325	 -3.026524	 -0.114245	 +2.674709	 -6.747649	 +9.805017	 -17.414796
9647470	 +0.056395	 +0.110842	 +9.709434	 -0.006016	 +0.001858	 +0.000783	 -3.026546	 -0.114305	 +2.675036	 -6.756289	 +9.807609	 -17.415053
9652470	 +0.052457	 +0.114346	 +9.707478	 -0.005684	 +0.002486	 -0.000195	 -3.026566	 -0.114368	 +2.675367	 -6.764907	 +9.810206	 -17.415304
9657470	 +0.064985	 +0.115686	 +9.704834	 -0.006309	 +0.002464	 +0.000577	 -3.026589	 -0.114430	 +2.675695	 -6.773578	 +9.812838	 -17.415536
9662470	 +0.048376	 +0.119174	 +9.707989	 -0.006445	 +0.001379	 +0.000340	 -3.026613	 -0.114487	 +2.676025	 -6.782173	 +9.815447	 -17.415793
9667470	 +0.058832	 +0.103770	 +9.664676	 -0.005771	 +0.002447	 +0.000060	 -3.026634	 -0.114550	 +2.676355	 -6.790818	 +9.818022	 -17.415821
9672470	 +0.053521	 +0.089200	 +9.682066	 -0.005527	 +0.001754	 -0.000349	 -3.026653	 -0.114609	 +2.676688	 -6.799487	 +9.820514	 -17.415930
9677493	 +0.025828	 +0.113982	 +9.684120	 -0.006182	 +0.002274	 +0.001367	 -3.026675	 -0.114670	 +2.677011	 -6.807984	 +9.823054	 -17.416077
9682487	 +0.036042	 +0.101348	 +9.690820	 -0.007269	 +0.002874	 +0.001399	 -3.026703	 -0.114734	 +2.677335	 -6.816562	 +9.825558	 -17.416245
9687487	 +0.044006	 +0.082800	 +9.676307	 -0.006210	 +0.003252	 +0.000900	 -3.026725	 -0.114800	 +2.677660	 -6.825208	 +9.828001	 -17.416326
9692470	 +0.039009	 +0.097073	 +9.703950	 -0.005915	 +0.002574	 -0.000227	 -3.026747	 -0.114864	 +2.677992	 -6.833825	 +9.830489	 -17.416553
9697470	 +0.047757	 +0.093041	 +9.729646	 -0.005965	 +0.001375	 -0.000538	 -3.025885	 -0.113464	 +2.679886	 -6.743188	 +9.616261	 -17.417283
9702470	 +0.027154	 +0.109873	 +9.739823	 -0.006326	 +0.002492	 -0.000189	 -3.025695	 -0.113175	 +2.680594	 -6.727734	 +9.566355	 -17.417803
9707470	 +0.031562	 +0.109331	 +9.703535	 -0.004575	 +0.002201	 +0.000535	 -3.025657	 -0.113152	 +2.681013	 -6.730456	 +9.556135	 -17.418073
9712470	 +0.046590	 +0.109767	 +9.717925	 -0.005390	 +0.002270	 -0.000035	 -3.025663	 -0.113194	 +2.681366	 -6.737649	 +9.555525	 -17.418389
9717470	 +0.041056	 +0.110079	 +9.718732	 -0.006477	 +0.002859	 +0.000052	 -3.025684	 -0.113254	 +2.681701	 -6.745880	 +9.557215	 -17.418708
9722470	 +0.038213	 +0.124230	 +9.729188	 -0.006736	 +0.001544	 -0.000026	 -3.025708	 -0.113311	 +2.682033	 -6.754335	 +9.559517	 -17.419086
9727470	 +0.046353	 +0.103508	 +9.714468	 -0.005677	 +0.001863	 +0.000254	 -3.025728	 -0.113371	 +2.682363	 -6.762924	 +9.561883	 -17.419374
9732470	 +0.038219	 +0.126201	 +9.685332	 -0.006306	 +0.002965	 -0.000080	 -3.025750	 -0.113436	 +2.682694	 -6.771424	 +9.564373	 -17.419536
9737470	 +0.039280	 +0.115514	 +9.671415	 -0.005964	 +0.001526	 -0.000665	 -3.025772	 -0.113495	 +2.683028	 -6.779948	 +9.566828	 -17.419622
9742470	 +0.028485	 +0.094434	 +9.708995	 -0.005952	 +0.001491	 -0.000342	 -3.025794	 -0.113553	 +2.683361	 -6.788501	 +9.569157	 -17.419887
9747470	 +0.011654	 +0.078033	 +9.690656	 -0.006553	 +0.002125	 -0.000726	 -3.025818	 -0.113615	 +2.683695	 -6.797003	 +9.571379	 -17.420061
9752470	 +0.017877	 +0.110247	 +9.670511	 -0.005919	 +0.003272	 +0.000486	 -3.025839	 -0.113682	 +2.684023	 -6.805452	 +9.573765	 -17.420151
9757470	 +0.046224	 +0.116297	 +9.652244	 -0.004834	 +0.002840	 -0.000952	 -3.025855	 -0.113747	 +2.684358	 -6.814004	 +9.576244	 -17.420136
9762470	 +0.051683	 +0.126031	 +9.689482	 -0.006805	 +0.002545	 -0.000285	 -3.025881	 -0.113811	 +2.684690	 -6.822591	 +9.578768	 -17.420308
9767470	 +0.031218	 +0.090878	 +9.725850	 -0.005940	 +0.002503	 -0.000111	 -3.025903	 -0.113874	 +2.685021	 -6.831193	 +9.581080	 -17.420650
9772470	 +0.032059	 +0.091507	 +9.729946	 -0.006442	 +0.002033	 -0.000512	 -3.025927	 -0.113935	 +2.685354	 -6.839803	 +9.583394	 -17.421012
9777470	 +0.055683	 +0.123540	 +9.725331	 -0.006960	 +0.002508	 -0.000285	 -3.025953	 -0.113998	 +2.685686	 -6.848450	 +9.585906	 -17.421356
9782470	 +0.045444	 +0.103325	 +9.700419	 -0.006395	 +0.001560	 +0.000334	 -3.025977	 -0.114057	 +2.686015	 -6.857078	 +9.588311	 -17.421570
9787470	 +0.016749	 +0.100070	 +9.692662	 -0.004780	 +0.002658	 +0.000096	 -3.025992	 -0.114121	 +2.686345	 -6.865582	 +9.590640	 -17.421759
9792470	 +0.025151	 +0.085262	 +9.685907	 -0.005743	 +0.002535	 +0.000668	 -3.026012	 -0.114184	 +2.686672	 -6.874153	 +9.592922	 -17.421902
9797470	 +0.027531	 +0.109212	 +9.718787	 -0.006266	 +0.001968	 +0.000120	 -3.026035	 -0.114244	 +2.687003	 -6.882712	 +9.595306	 -17.422219
9802470	 +0.022930	 +0.117494	 +9.704457	 -0.006436	 +0.002231	 +0.000511	 -3.026059	 -0.114306	 +2.687331	 -6.891225	 +9.597722	 -17.422472
9802470	 +0.022930	 +0.117494	 +9.704457	 -0.006436	 +0.002231	 +0.000511	 -3.026059	 -0.114306	 +2.687331	 -6.891225	 +9.597722	 -17.422472
9807470	 +0.025385	 +0.125257	 +9.695452	 -0.006654	 +0.002216	 +0.000204	 -3.026084	 -0.114367	 +2.687660	 -6.899728	 +9.600179	 -17.422683
9812470	 +0.024835	 +0.130002	 +9.684496	 -0.006384	 +0.001568	 +0.000452	 -3.026107	 -0.114425	 +2.687989	 -6.908214	 +9.602660	 -17.422843
9817470	 +0.025579	 +0.111595	 +9.702573	 -0.005803	 +0.001489	 +0.000876	 -3.026128	 -0.114483	 +2.688316	 -6.916759	 +9.605054	 -17.423079
9822469	 +0.038115	 +0.112703	 +9.702228	 -0.006018	 +0.002713	 +0.000290	 -3.026150	 -0.114547	 +2.688645	 -6.925359	 +9.607479	 -17.423307
9827470	 +0.037578	 +0.102172	 +9.694921	 -0.006618	 +0.003138	 +0.000773	 -3.026174	 -0.114613	 +2.688971	 -6.933978	 +9.609858	 -17.423494
9832470	 +0.040206	 +0.122718	 +9.695308	 -0.005574	 +0.002242	 +0.000547	 -3.026193	 -0.114674	 +2.689299	 -6.942568	 +9.612335	 -17.423692
9837470	 +0.039101	 +0.114338	 +9.689955	 -0.006470	 +0.001951	 +0.000051	 -3.026218	 -0.114735	 +2.689629	 -6.951170	 +9.614772	 -17.423859
9842470	 +0.027700	 +0.103502	 +9.732078	 -0.006231	 +0.002003	 -0.000853	 -3.026241	 -0.114796	 +2.689965	 -6.959779	 +9.617124	 -17.424233
9847470	 +0.033056	 +0.113573	 +9.684114	 -0.005641	 +0.002882	 -0.000712	 -3.026262	 -0.114861	 +2.690299	 -6.968357	 +9.619545	 -17.424373
9852470	 +0.047274	 +0.105658	 +9.704700	 -0.006195	 +0.001793	 +0.000453	 -3.026284	 -0.114920	 +2.690627	 -6.977034	 +9.621955	 -17.424601
9857470	 +0.067113	 +0.129072	 +9.661302	 -0.005168	 +0.002734	 +0.000670	 -3.026302	 -0.114984	 +2.690954	 -6.985721	 +9.624525	 -17.424617
9862470	 +0.051814	 +0.121345	 +9.698566	 -0.006694	 +0.002553	 +0.000322	 -3.026327	 -0.115047	 +2.691283	 -6.994387	 +9.627017	 -17.424820
9867470	 +0.009729	 +0.091384	 +9.720769	 -0.006069	 +0.002020	 +0.000480	 -3.026349	 -0.115108	 +2.691612	 -7.002947	 +9.629275	 -17.425140
9872470	 +0.017489	 +0.096849	 +9.671898	 -0.006763	 +0.002452	 +0.000016	 -3.026375	 -0.115170	 +2.691942	 -7.011497	 +9.631588	 -17.425217
9877492	 +0.026980	 +0.115617	 +9.674078	 -0.006478	 +0.001923	 -0.000662	 -3.026400	 -0.115231	 +2.692276	 -7.020054	 +9.634005	 -17.425309
9882487	 +0.049062	 +0.110893	 +9.700118	 -0.006443	 +0.002306	 +0.000282	 -3.026424	 -0.115293	 +2.692605	 -7.028743	 +9.636440	 -17.425514
9887487	 +0.045095	 +0.116143	 +9.663239	 -0.006877	 +0.001484	 -0.000575	 -3.026451	 -0.115351	 +2.692940	 -7.037378	 +9.638901	 -17.425542
9892470	 +0.030939	 +0.086628	 +9.681756	 -0.006615	 +0.002550	 -0.000280	 -3.026476	 -0.115414	 +2.693271	 -7.046029	 +9.641192	 -17.425651
9897470	 +0.046158	 +0.066233	 +9.690851	 -0.006725	 +0.002185	 -0.000347	 -3.025634	 -0.114024	 +2.695148	 -6.951148	 +9.430144	 -17.425751
9902470	 +0.034357	 +0.089764	 +9.681118	 -0.005775	 +0.001448	 +0.000359	 -3.025444	 -0.113731	 +2.695850	 -6.934742	 +9.380872	 -17.425858
9907470	 +0.038029	 +0.109593	 +9.692685	 -0.006192	 +0.001850	 +0.000026	 -3.025416	 -0.113706	 +2.696271	 -6.937295	 +9.370736	 -17.426040
9912470	 +0.032909	 +0.090168	 +9.703543	 -0.005631	 +0.002013	 +0.000004	 -3.025424	 -0.113747	 +2.696623	 -6.944459	 +9.369924	 -17.426269
9917470	 +0.030970	 +0.089843	 +9.715001	 -0.004719	 +0.003511	 +0.000921	 -3.025435	 -0.113809	 +2.696953	 -6.952733	 +9.371379	 -17.426556
9922470	 +0.034669	 +0.094438	 +9.671629	 -0.005181	 +0.003362	 +0.000520	 -3.025452	 -0.113876	 +2.697282	 -6.961251	 +9.373424	 -17.426628
9927470	 +0.031299	 +0.085400	 +9.676498	 -0.005648	 +0.001525	 -0.000741	 -3.025472	 -0.113934	 +2.697617	 -6.969844	 +9.375551	 -17.426721
9932470	 +0.023106	 +0.102611	 +9.692621	 -0.005455	 +0.003259	 -0.000544	 -3.025491	 -0.114002	 +2.697950	 -6.978396	 +9.377766	 -17.426907
9937470	 +0.031239	 +0.104308	 +9.666509	 -0.006170	 +0.002878	 +0.000231	 -3.025513	 -0.114067	 +2.698279	 -6.986968	 +9.380019	 -17.426960
9942470	 +0.037735	 +0.109156	 +9.707826	 -0.006108	 +0.002723	 +0.000054	 -3.025535	 -0.114131	 +2.698609	 -6.995594	 +9.382299	 -17.427216
9947470	 +0.013378	 +0.107238	 +9.689698	 -0.006197	 +0.004243	 -0.000171	 -3.025558	 -0.114203	 +2.698939	 -7.004104	 +9.384522	 -17.427395
9952470	 +0.036464	 +0.065430	 +9.677112	 -0.005428	 +0.003345	 +0.000278	 -3.025577	 -0.114270	 +2.699268	 -7.012799	 +9.386609	 -17.427473
9957470	 +0.018796	 +0.114755	 +9.688471	 -0.006287	 +0.001762	 -0.000556	 -3.025600	 -0.114330	 +2.699602	 -7.021325	 +9.388878	 -17.427645
9962470	 +0.027018	 +0.113778	 +9.698512	 -0.006352	 +0.002087	 +0.001014	 -3.025623	 -0.114391	 +2.699927	 -7.029900	 +9.391157	 -17.427862
9967470	 +0.064983	 +0.111625	 +9.677430	 -0.006777	 +0.002138	 +0.000144	 -3.025649	 -0.114452	 +2.700257	 -7.038636	 +9.393513	 -17.427950
