Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]
6897469	 +0.018308	 +0.017686	 +0.023201	 +0.000961	 +0.000839	 +0.000814	 +0.034492	 +0.032215	 +0.083923
6902469	 +0.018310	 +0.017686	 +0.023217	 +0.000961	 +0.000839	 +0.000814	 +0.034557	 +0.032195	 +0.083957
6907469	 +0.018315	 +0.017684	 +0.023220	 +0.000961	 +0.000839	 +0.000813	 +0.034622	 +0.032174	 +0.083991
6912469	 +0.018311	 +0.017664	 +0.023215	 +0.000961	 +0.000838	 +0.000812	 +0.034685	 +0.032153	 +0.084025
6917469	 +0.018331	 +0.017711	 +0.023220	 +0.000961	 +0.000838	 +0.000812	 +0.034748	 +0.032132	 +0.084059
6922469	 +0.018355	 +0.017679	 +0.023277	 +0.000961	 +0.000838	 +0.000812	 +0.034809	 +0.032111	 +0.084094
6927469	 +0.018359	 +0.017681	 +0.023280	 +0.000962	 +0.000838	 +0.000812	 +0.034869	 +0.032089	 +0.084129
6932462	 +0.018376	 +0.017681	 +0.023283	 +0.000957	 +0.000838	 +0.000812	 +0.034928	 +0.032067	 +0.084164
6937462	 +0.018359	 +0.017680	 +0.023304	 +0.000957	 +0.000838	 +0.000811	 +0.034985	 +0.032044	 +0.084200
6942469	 +0.018334	 +0.017684	 +0.023279	 +0.000957	 +0.000838	 +0.000810	 +0.035042	 +0.032021	 +0.084236
6947462	 +0.018338	 +0.017670	 +0.023259	 +0.000957	 +0.000839	 +0.000810	 +0.035098	 +0.031998	 +0.084272
6952469	 +0.018332	 +0.017671	 +0.023251	 +0.000958	 +0.000839	 +0.000809	 +0.035152	 +0.031974	 +0.084308
6957469	 +0.018364	 +0.017670	 +0.023242	 +0.000960	 +0.000838	 +0.000808	 +0.035205	 +0.031950	 +0.084344
6962462	 +0.018414	 +0.017678	 +0.023230	 +0.000961	 +0.000838	 +0.000808	 +0.035257	 +0.031926	 +0.084381
6967469	 +0.018413	 +0.017664	 +0.023191	 +0.000961	 +0.000838	 +0.000808	 +0.035308	 +0.031901	 +0.084418
6972469	 +0.018413	 +0.017679	 +0.023178	 +0.000962	 +0.000838	 +0.000809	 +0.035358	 +0.031876	 +0.084455
6977462	 +0.018395	 +0.017671	 +0.023125	 +0.000962	 +0.000837	 +0.000811	 +0.035407	 +0.031851	 +0.084493
6982469	 +0.018391	 +0.017694	 +0.023131	 +0.000961	 +0.000837	 +0.000810	 +0.035455	 +0.031825	 +0.084530
6987469	 +0.018386	 +0.017694	 +0.023129	 +0.000961	 +0.000837	 +0.000809	 +0.035501	 +0.031799	 +0.084568
6992469	 +0.018385	 +0.017686	 +0.023102	 +0.000962	 +0.000837	 +0.000809	 +0.035547	 +0.031772	 +0.084606
6997469	 +0.018378	 +0.017686	 +0.023114	 +0.000963	 +0.000837	 +0.000809	 +0.035592	 +0.031746	 +0.084645
7002462	 +0.018382	 +0.017686	 +0.023118	 +0.000962	 +0.000837	 +0.000810	 +0.035635	 +0.031718	 +0.084683
7007469	 +0.018384	 +0.017690	 +0.023096	 +0.000962	 +0.000838	 +0.000810	 +0.035677	 +0.031691	 +0.084722
7007469	 +0.018384	 +0.017690	 +0.023096	 +0.000962	 +0.000838	 +0.000810	 +0.035677	 +0.031691	 +0.084722
7012469	 +0.018372	 +0.017658	 +0.023085	 +0.000961	 +0.000837	 +0.000810	 +0.035718	 +0.031663	 +0.084761
7017469	 +0.018364	 +0.017662	 +0.023091	 +0.000961	 +0.000837	 +0.000810	 +0.035759	 +0.031635	 +0.084800
7022469	 +0.018363	 +0.017631	 +0.023102	 +0.000961	 +0.000837	 +0.000810	 +0.035798	 +0.031606	 +0.084840
7027469	 +0.018359	 +0.017623	 +0.023104	 +0.000962	 +0.000836	 +0.000810	 +0.035836	 +0.031577	 +0.084880
7032469	 +0.018357	 +0.017626	 +0.023109	 +0.000962	 +0.000836	 +0.000808	 +0.035873	 +0.031548	 +0.084920
7037469	 +0.018368	 +0.017640	 +0.023115	 +0.000962	 +0.000836	 +0.000808	 +0.035909	 +0.031518	 +0.084960
7042469	 +0.018355	 +0.017618	 +0.023107	 +0.000960	 +0.000836	 +0.000809	 +0.035943	 +0.031488	 +0.085001
7047469	 +0.018317	 +0.017604	 +0.023125	 +0.000960	 +0.000836	 +0.000809	 +0.035977	 +0.031458	 +0.085042
7052469	 +0.018329	 +0.017627	 +0.023116	 +0.000961	 +0.000836	 +0.000809	 +0.036010	 +0.031427	 +0.085083
7057469	 +0.018331	 +0.017645	 +0.023114	 +0.000961	 +0.000836	 +0.000809	 +0.036042	 +0.031396	 +0.085124
7062469	 +0.018337	 +0.017685	 +0.023106	 +0.000961	 +0.000836	 +0.000809	 +0.036072	 +0.031364	 +0.085165
7067469	 +0.018339	 +0.017637	 +0.023100	 +0.000962	 +0.000835	 +0.000809	 +0.036102	 +0.031332	 +0.085207
7072487	 +0.018338	 +0.017650	 +0.023142	 +0.000962	 +0.000836	 +0.000811	 +0.036130	 +0.031300	 +0.085249
7077487	 +0.018337	 +0.017648	 +0.023161	 +0.000962	 +0.000837	 +0.000811	 +0.036158	 +0.031268	 +0.085291
7082680	 +0.018331	 +0.017638	 +0.023167	 +0.000962	 +0.000837	 +0.000811	 +0.036184	 +0.031235	 +0.085334
7087688	 +0.018345	 +0.017648	 +0.023080	 +0.000961	 +0.000837	 +0.000811	 +0.036209	 +0.031201	 +0.085376
7092660	 +0.018347	 +0.017650	 +0.023030	 +0.000961	 +0.000837	 +0.000811	 +0.036249	 +0.031176	 +0.085411
7097469	 +0.018369	 +0.017597	 +0.023034	 +0.000961	 +0.000837	 +0.000812	 +0.036341	 +0.031143	 +0.085463
7102469	 +0.018359	 +0.017609	 +0.023035	 +0.000960	 +0.000838	 +0.000811	 +0.036432	 +0.031109	 +0.085514
7107469	 +0.018362	 +0.017606	 +0.023057	 +0.000961	 +0.000838	 +0.000813	 +0.036521	 +0.031076	 +0.085566
7112469	 +0.018356	 +0.017609	 +0.023066	 +0.000961	 +0.000838	 +0.000814	 +0.036609	 +0.031042	 +0.085618
7117469	 +0.018360	 +0.017614	 +0.023060	 +0.000961	 +0.000838	 +0.000814	 +0.036696	 +0.031007	 +0.085670
7122469	 +0.018360	 +0.017619	 +0.023059	 +0.000962	 +0.000838	 +0.000813	 +0.036781	 +0.030972	 +0.085722
7127469	 +0.018359	 +0.017627	 +0.023044	 +0.000962	 +0.000838	 +0.000814	 +0.036865	 +0.030937	 +0.085775
7132469	 +0.018361	 +0.017623	 +0.023062	 +0.000962	 +0.000837	 +0.000814	 +0.036948	 +0.030902	 +0.085828
7137469	 +0.018364	 +0.017625	 +0.023072	 +0.000962	 +0.000835	 +0.000813	 +0.037029	 +0.030866	 +0.085880
7142469	 +0.018371	 +0.017635	 +0.023072	 +0.000962	 +0.000835	 +0.000814	 +0.037109	 +0.030830	 +0.085934
7147469	 +0.018353	 +0.017641	 +0.022996	 +0.000962	 +0.000834	 +0.000814	 +0.037188	 +0.030794	 +0.085987
7152469	 +0.018421	 +0.017644	 +0.023014	 +0.000962	 +0.000834	 +0.000814	 +0.037265	 +0.030758	 +0.086040
7157469	 +0.018425	 +0.017661	 +0.023010	 +0.000962	 +0.000833	 +0.000813	 +0.037341	 +0.030721	 +0.086094
7162469	 +0.018420	 +0.017651	 +0.023007	 +0.000962	 +0.000833	 +0.000814	 +0.037416	 +0.030684	 +0.086148
7167469	 +0.018395	 +0.017709	 +0.023001	 +0.000962	 +0.000834	 +0.000814	 +0.037490	 +0.030646	 +0.086202
7172469	 +0.018386	 +0.017714	 +0.022999	 +0.000960	 +0.000835	 +0.000813	 +0.037562	 +0.030608	 +0.086256
7177469	 +0.018400	 +0.017715	 +0.023008	 +0.000959	 +0.000836	 +0.000813	 +0.037633	 +0.030570	 +0.086310
7182469	 +0.018392	 +0.017722	 +0.023007	 +0.000958	 +0.000836	 +0.000813	 +0.037703	 +0.030532	 +0.086365
7187469	 +0.018355	 +0.017725	 +0.023012	 +0.000965	 +0.000835	 +0.000814	 +0.037771	 +0.030493	 +0.086419
7192469	 +0.018368	 +0.017728	 +0.023059	 +0.000965	 +0.000835	 +0.000813	 +0.037839	 +0.030454	 +0.086474
7197469	 +0.018359	 +0.017762	 +0.023064	 +0.000965	 +0.000835	 +0.000813	 +0.037905	 +0.030415	 +0.086529
7202469	 +0.018365	 +0.017763	 +0.023057	 +0.000964	 +0.000834	 +0.000814	 +0.037970	 +0.030375	 +0.086585
7207469	 +0.018361	 +0.017759	 +0.023054	 +0.000964	 +0.000833	 +0.000814	 +0.038033	 +0.030335	 +0.086640
7207469	 +0.018361	 +0.017759	 +0.023054	 +0.000964	 +0.000833	 +0.000814	 +0.038033	 +0.030335	 +0.086640
7212469	 +0.018368	 +0.017750	 +0.023076	 +0.000963	 +0.000834	 +0.000813	 +0.038096	 +0.030295	 +0.086696
7217469	 +0.018366	 +0.017753	 +0.023021	 +0.000964	 +0.000833	 +0.000814	 +0.038157	 +0.030254	 +0.086751
7222469	 +0.018370	 +0.017753	 +0.023019	 +0.000964	 +0.000831	 +0.000812	 +0.038217	 +0.030213	 +0.086807
7227469	 +0.018339	 +0.017752	 +0.023013	 +0.000963	 +0.000831	 +0.000813	 +0.038275	 +0.030172	 +0.086864
7232469	 +0.018331	 +0.017752	 +0.023045	 +0.000963	 +0.000831	 +0.000814	 +0.038333	 +0.030130	 +0.086920
7237469	 +0.018332	 +0.017770	 +0.023018	 +0.000962	 +0.000831	 +0.000814	 +0.038389	 +0.030088	 +0.086977
7242469	 +0.018327	 +0.017764	 +0.023070	 +0.000962	 +0.000831	 +0.000814	 +0.038444	 +0.030046	 +0.087033
7247469	 +0.018316	 +0.017765	 +0.023040	 +0.000963	 +0.000831	 +0.000814	 +0.038498	 +0.030003	 +0.087090
7252469	 +0.018312	 +0.017769	 +0.023032	 +0.000962	 +0.000831	 +0.000813	 +0.038551	 +0.029960	 +0.087147
7257469	 +0.018312	 +0.017766	 +0.023023	 +0.000961	 +0.000831	 +0.000813	 +0.038603	 +0.029917	 +0.087205
7262469	 +0.018316	 +0.017764	 +0.023023	 +0.000961	 +0.000831	 +0.000813	 +0.038653	 +0.029873	 +0.087262
7267469	 +0.018324	 +0.017821	 +0.023002	 +0.000961	 +0.000831	 +0.000812	 +0.038702	 +0.029830	 +0.087320
7272487	 +0.018343	 +0.017822	 +0.023016	 +0.000962	 +0.000831	 +0.000812	 +0.038750	 +0.029785	 +0.087378
7277491	 +0.018328	 +0.017825	 +0.022978	 +0.000962	 +0.000833	 +0.000814	 +0.038797	 +0.029741	 +0.087436
7282661	 +0.018333	 +0.017823	 +0.022977	 +0.000962	 +0.000832	 +0.000814	 +0.038843	 +0.029696	 +0.087494
7287689	 +0.018333	 +0.017808	 +0.022988	 +0.000961	 +0.000832	 +0.000814	 +0.038902	 +0.029659	 +0.087544
7292662	 +0.018335	 +0.017802	 +0.022980	 +0.000960	 +0.000832	 +0.000814	 +0.038961	 +0.029622	 +0.087595
7297469	 +0.018335	 +0.017802	 +0.022972	 +0.000960	 +0.000832	 +0.000814	 +0.039071	 +0.029581	 +0.087661
7302469	 +0.018332	 +0.017784	 +0.022988	 +0.000963	 +0.000831	 +0.000814	 +0.039180	 +0.029538	 +0.087727
7307469	 +0.018325	 +0.017725	 +0.023018	 +0.000963	 +0.000830	 +0.000814	 +0.039287	 +0.029496	 +0.087793
7312469	 +0.018336	 +0.017730	 +0.022982	 +0.000965	 +0.000830	 +0.000814	 +0.039393	 +0.029453	 +0.087859
7317469	 +0.018305	 +0.017718	 +0.022992	 +0.000965	 +0.000830	 +0.000814	 +0.039498	 +0.029411	 +0.087925
7322469	 +0.018305	 +0.017708	 +0.023030	 +0.000964	 +0.000831	 +0.000814	 +0.039601	 +0.029367	 +0.087991
7327469	 +0.018303	 +0.017724	 +0.023028	 +0.000965	 +0.000831	 +0.000813	 +0.039702	 +0.029324	 +0.088058
7332469	 +0.018289	 +0.017722	 +0.023036	 +0.000966	 +0.000830	 +0.000813	 +0.039802	 +0.029280	 +0.088124
7337469	 +0.018296	 +0.017744	 +0.023028	 +0.000966	 +0.000830	 +0.000813	 +0.039900	 +0.029236	 +0.088191
7342469	 +0.018294	 +0.017768	 +0.023036	 +0.000965	 +0.000830	 +0.000813	 +0.039997	 +0.029192	 +0.088258
7347469	 +0.018282	 +0.017769	 +0.023044	 +0.000966	 +0.000832	 +0.000814	 +0.040093	 +0.029147	 +0.088325
7352469	 +0.018278	 +0.017783	 +0.023025	 +0.000966	 +0.000831	 +0.000814	 +0.040187	 +0.029103	 +0.088392
7357469	 +0.018284	 +0.017788	 +0.022921	 +0.000965	 +0.000832	 +0.000815	 +0.040280	 +0.029058	 +0.088459
7362469	 +0.018312	 +0.017803	 +0.022926	 +0.000965	 +0.000831	 +0.000815	 +0.040372	 +0.029012	 +0.088526
7367462	 +0.018312	 +0.017792	 +0.022925	 +0.000965	 +0.000832	 +0.000816	 +0.040462	 +0.028967	 +0.088593
7372462	 +0.018295	 +0.017790	 +0.022880	 +0.000963	 +0.000832	 +0.000816	 +0.040550	 +0.028921	 +0.088661
7377462	 +0.018286	 +0.017764	 +0.022887	 +0.000964	 +0.000832	 +0.000816	 +0.040637	 +0.028874	 +0.088728
7382469	 +0.018288	 +0.017747	 +0.022892	 +0.000963	 +0.000835	 +0.000816	 +0.040723	 +0.028828	 +0.088796
7387462	 +0.018281	 +0.017776	 +0.022888	 +0.000963	 +0.000835	 +0.000815	 +0.040808	 +0.028781	 +0.088864
7392469	 +0.018281	 +0.017761	 +0.022899	 +0.000964	 +0.000835	 +0.000818	 +0.040891	 +0.028734	 +0.088932
7397469	 +0.018279	 +0.017769	 +0.022912	 +0.000963	 +0.000836	 +0.000819	 +0.040973	 +0.028687	 +0.089000
7402462	 +0.018284	 +0.017765	 +0.022901	 +0.000963	 +0.000837	 +0.000818	 +0.041053	 +0.028639	 +0.089068
7407469	 +0.018276	 +0.017768	 +0.022907	 +0.000962	 +0.000837	 +0.000821	 +0.041133	 +0.028592	 +0.089137
7407469	 +0.018276	 +0.017768	 +0.022907	 +0.000962	 +0.000837	 +0.000821	 +0.041133	 +0.028592	 +0.089137
7412469	 +0.018279	 +0.017765	 +0.022888	 +0.000963	 +0.000837	 +0.000821	 +0.041210	 +0.028543	 +0.089205
7417469	 +0.018285	 +0.017765	 +0.022889	 +0.000963	 +0.000836	 +0.000821	 +0.041287	 +0.028495	 +0.089274
7422469	 +0.018287	 +0.017773	 +0.022876	 +0.000961	 +0.000835	 +0.000822	 +0.041362	 +0.028446	 +0.089342
7427469	 +0.018279	 +0.017785	 +0.022857	 +0.000962	 +0.000836	 +0.000821	 +0.041436	 +0.028397	 +0.089411
7432469	 +0.018276	 +0.017779	 +0.022859	 +0.000962	 +0.000836	 +0.000821	 +0.041509	 +0.028348	 +0.089480
7437469	 +0.018270	 +0.017793	 +0.022835	 +0.000962	 +0.000836	 +0.000821	 +0.041580	 +0.028299	 +0.089549
7442469	 +0.018272	 +0.017813	 +0.022838	 +0.000962	 +0.000835	 +0.000820	 +0.041650	 +0.028249	 +0.089618
7447462	 +0.018270	 +0.017799	 +0.022835	 +0.000962	 +0.000836	 +0.000820	 +0.041719	 +0.028199	 +0.089687
7452469	 +0.018269	 +0.017798	 +0.022830	 +0.000963	 +0.000835	 +0.000821	 +0.041787	 +0.028148	 +0.089757
7457469	 +0.018254	 +0.017794	 +0.022825	 +0.000963	 +0.000835	 +0.000821	 +0.041853	 +0.028097	 +0.089826
7462469	 +0.018226	 +0.017759	 +0.022824	 +0.000963	 +0.000835	 +0.000821	 +0.041918	 +0.028046	 +0.089896
7467469	 +0.018227	 +0.017758	 +0.022823	 +0.000962	 +0.000833	 +0.000821	 +0.041981	 +0.027995	 +0.089966
7472487	 +0.018261	 +0.017760	 +0.022824	 +0.000962	 +0.000834	 +0.000820	 +0.042044	 +0.027943	 +0.090036
7477486	 +0.018262	 +0.017732	 +0.022822	 +0.000961	 +0.000832	 +0.000820	 +0.042105	 +0.027892	 +0.090106
7482691	 +0.018242	 +0.017770	 +0.022833	 +0.000961	 +0.000832	 +0.000820	 +0.042165	 +0.027839	 +0.090176
7487692	 +0.018239	 +0.017764	 +0.022836	 +0.000962	 +0.000832	 +0.000820	 +0.042238	 +0.027796	 +0.090239
7492665	 +0.018240	 +0.017799	 +0.022832	 +0.000963	 +0.000830	 +0.000821	 +0.042310	 +0.027752	 +0.090302
7497469	 +0.018228	 +0.017805	 +0.022820	 +0.000963	 +0.000831	 +0.000821	 +0.042432	 +0.027706	 +0.090378
7502469	 +0.018226	 +0.017843	 +0.022809	 +0.000963	 +0.000831	 +0.000821	 +0.042552	 +0.027659	 +0.090454
7507469	 +0.018225	 +0.017851	 +0.022836	 +0.000963	 +0.000830	 +0.000821	 +0.042671	 +0.027613	 +0.090530
7512469	 +0.018248	 +0.017858	 +0.022826	 +0.000961	 +0.000830	 +0.000821	 +0.042788	 +0.027566	 +0.090607
7517469	 +0.018241	 +0.017840	 +0.022827	 +0.000960	 +0.000829	 +0.000821	 +0.042904	 +0.027518	 +0.090683
7522469	 +0.018221	 +0.017850	 +0.022867	 +0.000960	 +0.000830	 +0.000821	 +0.043018	 +0.027471	 +0.090760
7527469	 +0.018240	 +0.017821	 +0.022844	 +0.000960	 +0.000831	 +0.000820	 +0.043130	 +0.027423	 +0.090837
7532469	 +0.018240	 +0.017824	 +0.022844	 +0.000959	 +0.000833	 +0.000819	 +0.043241	 +0.027376	 +0.090913
7537469	 +0.018232	 +0.017812	 +0.022830	 +0.000957	 +0.000833	 +0.000819	 +0.043350	 +0.027328	 +0.090990
7542469	 +0.018211	 +0.017851	 +0.022839	 +0.000954	 +0.000833	 +0.000820	 +0.043458	 +0.027279	 +0.091067
7547469	 +0.018210	 +0.017852	 +0.022821	 +0.000955	 +0.000832	 +0.000819	 +0.043565	 +0.027231	 +0.091144
7552469	 +0.018211	 +0.017859	 +0.022851	 +0.000953	 +0.000832	 +0.000817	 +0.043670	 +0.027182	 +0.091221
7557469	 +0.018197	 +0.017865	 +0.022856	 +0.000953	 +0.000832	 +0.000818	 +0.043773	 +0.027133	 +0.091298
7562469	 +0.018164	 +0.017865	 +0.022873	 +0.000954	 +0.000833	 +0.000817	 +0.043875	 +0.027084	 +0.091375
7567469	 +0.018172	 +0.017906	 +0.022878	 +0.000953	 +0.000833	 +0.000818	 +0.043976	 +0.027035	 +0.091452
7572469	 +0.018167	 +0.017942	 +0.022882	 +0.000952	 +0.000832	 +0.000819	 +0.044075	 +0.026985	 +0.091530
7577469	 +0.018174	 +0.017935	 +0.022862	 +0.000952	 +0.000830	 +0.000821	 +0.044172	 +0.026935	 +0.091607
7582469	 +0.018178	 +0.017939	 +0.022862	 +0.000952	 +0.000830	 +0.000821	 +0.044269	 +0.026885	 +0.091684
7587469	 +0.018191	 +0.017941	 +0.022868	 +0.000952	 +0.000830	 +0.000822	 +0.044363	 +0.026835	 +0.091762
7592469	 +0.018195	 +0.017922	 +0.022817	 +0.000950	 +0.000829	 +0.000822	 +0.044457	 +0.026784	 +0.091840
7597469	 +0.018162	 +0.017922	 +0.022816	 +0.000949	 +0.000829	 +0.000822	 +0.044549	 +0.026733	 +0.091917
7602469	 +0.018145	 +0.017944	 +0.022815	 +0.000949	 +0.000829	 +0.000822	 +0.044639	 +0.026682	 +0.091995
7607469	 +0.018146	 +0.017941	 +0.022789	 +0.000949	 +0.000829	 +0.000822	 +0.044729	 +0.026631	 +0.092073
7607469	 +0.018146	 +0.017941	 +0.022789	 +0.000949	 +0.000829	 +0.000822	 +0.044729	 +0.026631	 +0.092073
7612469	 +0.018156	 +0.017929	 +0.022793	 +0.000949	 +0.000829	 +0.000822	 +0.044816	 +0.026579	 +0.092150
7617469	 +0.018147	 +0.017931	 +0.022790	 +0.000949	 +0.000829	 +0.000822	 +0.044903	 +0.026528	 +0.092228
7622469	 +0.018146	 +0.017928	 +0.022791	 +0.000949	 +0.000829	 +0.000821	 +0.044988	 +0.026476	 +0.092306
7627469	 +0.018153	 +0.017933	 +0.022793	 +0.000950	 +0.000829	 +0.000821	 +0.045072	 +0.026423	 +0.092384
7632469	 +0.018152	 +0.017921	 +0.022799	 +0.000950	 +0.000830	 +0.000821	 +0.045154	 +0.026371	 +0.092462
7637469	 +0.018151	 +0.017921	 +0.022799	 +0.000950	 +0.000829	 +0.000821	 +0.045235	 +0.026318	 +0.092541
7642469	 +0.018171	 +0.017929	 +0.022790	 +0.000949	 +0.000830	 +0.000822	 +0.045315	 +0.026265	 +0.092619
7647469	 +0.018171	 +0.017935	 +0.022792	 +0.000950	 +0.000830	 +0.000822	 +0.045393	 +0.026212	 +0.092697
7652462	 +0.018170	 +0.017936	 +0.022802	 +0.000950	 +0.000829	 +0.000821	 +0.045470	 +0.026159	 +0.092775
7657469	 +0.018254	 +0.017937	 +0.022774	 +0.000949	 +0.000828	 +0.000821	 +0.045546	 +0.026105	 +0.092854
7662462	 +0.018249	 +0.017935	 +0.022779	 +0.000948	 +0.000828	 +0.000820	 +0.045620	 +0.026051	 +0.092932
7667469	 +0.018219	 +0.017936	 +0.022781	 +0.000948	 +0.000827	 +0.000820	 +0.045693	 +0.025997	 +0.093011
7672486	 +0.018210	 +0.017926	 +0.022829	 +0.000950	 +0.000827	 +0.000822	 +0.045765	 +0.025943	 +0.093090
7677492	 +0.018207	 +0.017943	 +0.022801	 +0.000950	 +0.000827	 +0.000822	 +0.045835	 +0.025888	 +0.093168
7682673	 +0.018206	 +0.017957	 +0.022805	 +0.000950	 +0.000827	 +0.000821	 +0.045905	 +0.025833	 +0.093247
7687692	 +0.018211	 +0.017951	 +0.022813	 +0.000951	 +0.000828	 +0.000821	 +0.045986	 +0.025787	 +0.093319
7692665	 +0.018223	 +0.017965	 +0.022789	 +0.000951	 +0.000828	 +0.000821	 +0.046067	 +0.025741	 +0.093390
7697469	 +0.018200	 +0.017950	 +0.022789	 +0.000950	 +0.000828	 +0.000821	 +0.046195	 +0.025695	 +0.093474
7702469	 +0.018204	 +0.017955	 +0.022748	 +0.000950	 +0.000827	 +0.000821	 +0.046321	 +0.025648	 +0.093557
7707469	 +0.018208	 +0.017952	 +0.022741	 +0.000950	 +0.000827	 +0.000820	 +0.046446	 +0.025601	 +0.093641
7712469	 +0.018199	 +0.017965	 +0.022731	 +0.000950	 +0.000827	 +0.000820	 +0.046568	 +0.025554	 +0.093724
7717469	 +0.018197	 +0.017967	 +0.022750	 +0.000947	 +0.000827	 +0.000820	 +0.046690	 +0.025507	 +0.093808
7722469	 +0.018198	 +0.017992	 +0.022753	 +0.000947	 +0.000827	 +0.000820	 +0.046810	 +0.025460	 +0.093892
7727469	 +0.018193	 +0.018006	 +0.022740	 +0.000946	 +0.000827	 +0.000821	 +0.046928	 +0.025413	 +0.093975
7732469	 +0.018196	 +0.018007	 +0.022738	 +0.000948	 +0.000828	 +0.000822	 +0.047044	 +0.025365	 +0.094059
7737469	 +0.018197	 +0.018007	 +0.022738	 +0.000948	 +0.000828	 +0.000821	 +0.047160	 +0.025317	 +0.094143
7742469	 +0.018191	 +0.018004	 +0.022738	 +0.000948	 +0.000829	 +0.000820	 +0.047273	 +0.025269	 +0.094226
7747469	 +0.018248	 +0.018004	 +0.022717	 +0.000948	 +0.000828	 +0.000819	 +0.047385	 +0.025221	 +0.094310
7752469	 +0.018214	 +0.017956	 +0.022741	 +0.000948	 +0.000828	 +0.000819	 +0.047496	 +0.025173	 +0.094394
7757469	 +0.018222	 +0.017945	 +0.022739	 +0.000945	 +0.000829	 +0.000817	 +0.047605	 +0.025124	 +0.094478
7762469	 +0.018232	 +0.017940	 +0.022727	 +0.000943	 +0.000831	 +0.000817	 +0.047713	 +0.025075	 +0.094562
7767469	 +0.018255	 +0.017950	 +0.022710	 +0.000942	 +0.000831	 +0.000818	 +0.047819	 +0.025026	 +0.094645
7772469	 +0.018251	 +0.017954	 +0.022703	 +0.000942	 +0.000830	 +0.000818	 +0.047923	 +0.024977	 +0.094729
7777469	 +0.018264	 +0.017948	 +0.022717	 +0.000943	 +0.000830	 +0.000819	 +0.048026	 +0.024928	 +0.094813
7782469	 +0.018268	 +0.017948	 +0.022679	 +0.000942	 +0.000829	 +0.000819	 +0.048128	 +0.024879	 +0.094897
7787469	 +0.018298	 +0.017947	 +0.022619	 +0.000942	 +0.000828	 +0.000819	 +0.048228	 +0.024829	 +0.094981
7792469	 +0.018299	 +0.017942	 +0.022650	 +0.000943	 +0.000828	 +0.000819	 +0.048327	 +0.024780	 +0.095065
7797469	 +0.018283	 +0.017945	 +0.022650	 +0.000942	 +0.000828	 +0.000819	 +0.048425	 +0.024730	 +0.095149
7802469	 +0.018284	 +0.017934	 +0.022652	 +0.000943	 +0.000828	 +0.000818	 +0.048521	 +0.024680	 +0.095233
7807469	 +0.018302	 +0.017927	 +0.022656	 +0.000942	 +0.000828	 +0.000818	 +0.048615	 +0.024629	 +0.095317
7807469	 +0.018302	 +0.017927	 +0.022656	 +0.000942	 +0.000828	 +0.000818	 +0.048615	 +0.024629	 +0.095317
7812469	 +0.018304	 +0.017928	 +0.022652	 +0.000942	 +0.000828	 +0.000818	 +0.048708	 +0.024579	 +0.095402
7817469	 +0.018305	 +0.017864	 +0.022625	 +0.000941	 +0.000828	 +0.000817	 +0.048800	 +0.024528	 +0.095486
7822469	 +0.018275	 +0.017842	 +0.022622	 +0.000939	 +0.000825	 +0.000813	 +0.048890	 +0.024477	 +0.095570
7827469	 +0.018271	 +0.017823	 +0.022628	 +0.000936	 +0.000826	 +0.000813	 +0.048979	 +0.024426	 +0.095654
7832469	 +0.018268	 +0.017828	 +0.022639	 +0.000937	 +0.000824	 +0.000814	 +0.049067	 +0.024375	 +0.095738
7837469	 +0.018252	 +0.017821	 +0.022774	 +0.000937	 +0.000824	 +0.000814	 +0.049153	 +0.024324	 +0.095823
7842469	 +0.018257	 +0.017801	 +0.022775	 +0.000933	 +0.000823	 +0.000814	 +0.049238	 +0.024272	 +0.095907
7847469	 +0.018208	 +0.017804	 +0.022773	 +0.000933	 +0.000823	 +0.000811	 +0.049321	 +0.024221	 +0.095991
7852469	 +0.018208	 +0.017807	 +0.022799	 +0.000932	 +0.000823	 +0.000810	 +0.049404	 +0.024169	 +0.096076
7857469	 +0.018204	 +0.017802	 +0.022785	 +0.000931	 +0.000819	 +0.000811	 +0.049484	 +0.024117	 +0.096160
7862462	 +0.018221	 +0.017778	 +0.022787	 +0.000932	 +0.000819	 +0.000810	 +0.049564	 +0.024064	 +0.096245
7867469	 +0.018222	 +0.017774	 +0.022797	 +0.000933	 +0.000819	 +0.000810	 +0.049642	 +0.024012	 +0.096329
7872487	 +0.018215	 +0.017779	 +0.022717	 +0.000935	 +0.000819	 +0.000810	 +0.049719	 +0.023959	 +0.096414
7877480	 +0.018177	 +0.017776	 +0.022720	 +0.000933	 +0.000817	 +0.000810	 +0.049794	 +0.023906	 +0.096498
7882696	 +0.018170	 +0.017776	 +0.022693	 +0.000932	 +0.000817	 +0.000809	 +0.049868	 +0.023853	 +0.096583
7887720	 +0.018179	 +0.017768	 +0.022685	 +0.000932	 +0.000816	 +0.000809	 +0.049955	 +0.023810	 +0.096660
7892666	 +0.018169	 +0.017780	 +0.022685	 +0.000934	 +0.000816	 +0.000808	 +0.050040	 +0.023766	 +0.096738
7897462	 +0.018173	 +0.017783	 +0.022686	 +0.000935	 +0.000817	 +0.000809	 +0.050169	 +0.023724	 +0.096826
7902469	 +0.018203	 +0.017783	 +0.022689	 +0.000932	 +0.000817	 +0.000808	 +0.050296	 +0.023681	 +0.096914
