Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]	Vx [m/s]	Vy [m/s]	Vz [m/s]
4292621	 +2.538809	 -5.905154	 -7.587543	 -0.006376	 +0.002849	 -0.000527	 -0.022371	 +0.460760	 -2.345280	 -83.455137	 +39.465409	 +10.685201
4297469	 +2.547907	 -5.902514	 -7.611518	 -0.006443	 +0.001857	 -0.000394	 -0.020631	 +0.459864	 -2.345022	 -83.302951	 +39.343795	 +10.547598
4302469	 +2.546654	 -5.909070	 -7.578099	 -0.006621	 +0.001880	 -0.000382	 -0.020318	 +0.459655	 -2.345245	 -83.277491	 +39.333801	 +10.524079
4307469	 +2.546099	 -5.926118	 -7.570701	 -0.007107	 +0.001938	 +0.000206	 -0.020352	 +0.459611	 -2.345582	 -83.282675	 +39.350822	 +10.528108
4312469	 +2.529916	 -5.919880	 -7.559424	 -0.006586	 +0.002139	 -0.000319	 -0.020467	 +0.459608	 -2.345950	 -83.295182	 +39.374371	 +10.538868
4317469	 +2.555142	 -5.922210	 -7.552196	 -0.006430	 +0.001529	 -0.000604	 -0.020602	 +0.459612	 -2.346326	 -83.309569	 +39.399415	 +10.551213
4322469	 +2.546498	 -5.910660	 -7.575833	 -0.006624	 +0.000998	 +0.001242	 -0.020739	 +0.459616	 -2.346693	 -83.324275	 +39.424872	 +10.563861
4327469	 +2.542190	 -5.905665	 -7.594842	 -0.006908	 +0.003105	 +0.000616	 -0.020880	 +0.459631	 -2.347064	 -83.339019	 +39.450459	 +10.576529
4332469	 +2.566338	 -5.920941	 -7.600366	 -0.007128	 +0.002630	 +0.000065	 -0.021023	 +0.459643	 -2.347439	 -83.353904	 +39.476058	 +10.589147
4337469	 +2.551744	 -5.897622	 -7.576796	 -0.006850	 +0.003519	 +0.000794	 -0.021164	 +0.459660	 -2.347810	 -83.368697	 +39.501598	 +10.601910
4342469	 +2.562410	 -5.901348	 -7.580709	 -0.007155	 +0.002160	 +0.000008	 -0.021308	 +0.459670	 -2.348185	 -83.383531	 +39.527135	 +10.614637
4347469	 +2.557379	 -5.906292	 -7.574794	 -0.006641	 +0.001923	 +0.000583	 -0.021448	 +0.459679	 -2.348556	 -83.398368	 +39.552702	 +10.627405
4352469	 +2.530717	 -5.913392	 -7.577579	 -0.007005	 +0.002140	 -0.000124	 -0.021591	 +0.459688	 -2.348932	 -83.413138	 +39.578393	 +10.640225
4357469	 +2.537664	 -5.891163	 -7.566224	 -0.006924	 +0.002774	 -0.001426	 -0.021738	 +0.459701	 -2.349315	 -83.427862	 +39.603972	 +10.653083
4362469	 +2.538330	 -5.908197	 -7.575884	 -0.004766	 +0.001289	 -0.000009	 -0.021870	 +0.459706	 -2.349690	 -83.442633	 +39.629634	 +10.665900
4367469	 +2.531594	 -5.924233	 -7.597374	 -0.005454	 +0.001402	 +0.000153	 -0.022005	 +0.459712	 -2.350064	 -83.457403	 +39.655417	 +10.678642
4372469	 +2.542155	 -5.932340	 -7.558025	 -0.005342	 +0.003075	 -0.001039	 -0.022142	 +0.459726	 -2.350445	 -83.472289	 +39.681137	 +10.691540
4377469	 +2.533168	 -5.908449	 -7.573517	 -0.006394	 +0.002702	 -0.000699	 -0.022284	 +0.459739	 -2.350823	 -83.487030	 +39.706835	 +10.704391
4382469	 +2.549269	 -5.900733	 -7.554454	 -0.006001	 +0.002051	 +0.001055	 -0.022420	 +0.459748	 -2.351193	 -83.501816	 +39.732433	 +10.717294
4387469	 +2.567956	 -5.899229	 -7.576873	 -0.005443	 +0.003120	 -0.000135	 -0.022555	 +0.459762	 -2.351568	 -83.516620	 +39.758010	 +10.730058
4392469	 +2.558300	 -5.946088	 -7.563993	 -0.005651	 +0.000877	 -0.000037	 -0.022692	 +0.459765	 -2.351944	 -83.531572	 +39.783767	 +10.742910
4397469	 +2.566020	 -5.933873	 -7.562663	 -0.006888	 +0.000605	 +0.000331	 -0.022834	 +0.459767	 -2.352316	 -83.546502	 +39.809463	 +10.755753
4402469	 +2.565824	 -5.905400	 -7.579443	 -0.006904	 +0.000971	 +0.000198	 -0.022976	 +0.459770	 -2.352690	 -83.561299	 +39.835095	 +10.768522
4407462	 +2.532427	 -5.912007	 -7.577101	 -0.005818	 +0.003043	 +0.000240	 -0.023113	 +0.459784	 -2.353064	 -83.576013	 +39.860862	 +10.781380
4407462	 +2.532427	 -5.912007	 -7.577101	 -0.005818	 +0.003043	 +0.000240	 -0.023113	 +0.459784	 -2.353064	 -83.576013	 +39.860862	 +10.781380
4412469	 +2.533278	 -5.900658	 -7.596638	 -0.006083	 +0.002151	 +0.001040	 -0.023249	 +0.459793	 -2.353433	 -83.590654	 +39.886627	 +10.794151
4417469	 +2.545619	 -5.904302	 -7.578899	 -0.007596	 +0.002896	 +0.000006	 -0.023395	 +0.459806	 -2.353808	 -83.605370	 +39.912346	 +10.806978
4422469	 +2.561472	 -5.915891	 -7.556880	 -0.006215	 +0.002361	 -0.000186	 -0.023535	 +0.459817	 -2.354184	 -83.620208	 +39.938024	 +10.819874
4427462	 +2.535289	 -5.905184	 -7.577165	 -0.005741	 +0.001682	 +0.001097	 -0.023669	 +0.459823	 -2.354553	 -83.634891	 +39.963791	 +10.832739
4432469	 +2.535241	 -5.914903	 -7.567747	 -0.003472	 +0.002682	 +0.000919	 -0.023792	 +0.459835	 -2.354923	 -83.649617	 +39.989585	 +10.845651
4437469	 +2.523330	 -5.921961	 -7.546507	 -0.005018	 +0.003489	 -0.000249	 -0.023926	 +0.459851	 -2.355300	 -83.664354	 +40.015411	 +10.858689
4442469	 +2.550793	 -5.908362	 -7.580307	 -0.006289	 +0.003151	 +0.000500	 -0.024065	 +0.459865	 -2.355672	 -83.679075	 +40.041168	 +10.871516
4447469	 +2.552375	 -5.904738	 -7.574659	 -0.006796	 +0.001630	 -0.000264	 -0.024208	 +0.459871	 -2.356048	 -83.693794	 +40.066907	 +10.884368
4452469	 +2.534010	 -5.911082	 -7.546232	 -0.005328	 +0.001750	 -0.000797	 -0.024344	 +0.459878	 -2.356428	 -83.708511	 +40.092686	 +10.897393
4457469	 +2.534365	 -5.902289	 -7.593270	 -0.004395	 +0.001980	 +0.000747	 -0.024473	 +0.459886	 -2.356798	 -83.723124	 +40.118520	 +10.910209
4462469	 +2.524984	 -5.902726	 -7.613248	 -0.004377	 +0.002899	 +0.000856	 -0.024601	 +0.459899	 -2.357169	 -83.737671	 +40.144426	 +10.922960
4467469	 +2.536823	 -5.926493	 -7.585101	 -0.006579	 +0.002395	 +0.000002	 -0.024742	 +0.459909	 -2.357544	 -83.752376	 +40.170337	 +10.935816
4472493	 +2.543350	 -5.939075	 -7.580888	 -0.005680	 +0.000931	 +0.000500	 -0.024877	 +0.459911	 -2.357916	 -83.767148	 +40.196273	 +10.948682
4477487	 +2.529464	 -5.910869	 -7.571129	 -0.005284	 +0.001532	 +0.000035	 -0.025012	 +0.459917	 -2.358290	 -83.781786	 +40.222146	 +10.961622
4482659	 +2.548501	 -5.883705	 -7.586201	 -0.005199	 +0.002462	 -0.001651	 -0.025150	 +0.459927	 -2.358675	 -83.796363	 +40.247896	 +10.974453
4487660	 +2.528082	 -5.885921	 -7.581353	 -0.004937	 +0.002502	 -0.000165	 -0.025284	 +0.459937	 -2.359051	 -83.810884	 +40.273720	 +10.987356
4492635	 +2.583297	 -5.898336	 -7.573914	 -0.006072	 +0.002365	 -0.000145	 -0.017593	 +0.456190	 -2.356897	 -83.135082	 +39.685512	 +10.379556
4497469	 +2.542446	 -5.899910	 -7.551672	 -0.006599	 +0.001626	 +0.000507	 -0.015841	 +0.455292	 -2.356658	 -82.982863	 +39.562808	 +10.242496
4502469	 +2.549584	 -5.889310	 -7.563657	 -0.006354	 +0.001401	 +0.000621	 -0.015521	 +0.455081	 -2.356881	 -82.957053	 +39.552441	 +10.218984
4507469	 +2.534234	 -5.905237	 -7.592571	 -0.005943	 +0.002641	 +0.000243	 -0.015547	 +0.455042	 -2.357218	 -82.961736	 +39.569366	 +10.222814
4512469	 +2.555856	 -5.916500	 -7.547133	 -0.007680	 +0.003076	 -0.000286	 -0.015665	 +0.455046	 -2.357585	 -82.973961	 +39.592747	 +10.233427
4517469	 +2.557273	 -5.918568	 -7.579338	 -0.007918	 +0.001765	 -0.001017	 -0.015807	 +0.455052	 -2.357963	 -82.987925	 +39.617774	 +10.245497
4522469	 +2.528243	 -5.892679	 -7.602729	 -0.007122	 +0.001728	 -0.000046	 -0.015947	 +0.455061	 -2.358336	 -83.002096	 +39.643230	 +10.257913
4527469	 +2.537439	 -5.901368	 -7.590172	 -0.005034	 +0.001948	 +0.000344	 -0.016078	 +0.455071	 -2.358708	 -83.016444	 +39.668767	 +10.270463
4532469	 +2.542695	 -5.896128	 -7.548561	 -0.006028	 +0.002182	 -0.001313	 -0.016217	 +0.455083	 -2.359090	 -83.030870	 +39.694230	 +10.283214
4537469	 +2.550615	 -5.889145	 -7.597023	 -0.007083	 +0.001913	 -0.001106	 -0.016361	 +0.455093	 -2.359470	 -83.045221	 +39.719737	 +10.295738
4542469	 +2.556460	 -5.891293	 -7.539360	 -0.006415	 +0.001345	 +0.000171	 -0.016499	 +0.455100	 -2.359843	 -83.059682	 +39.745150	 +10.308514
4547469	 +2.568078	 -5.918849	 -7.564738	 -0.006293	 +0.001354	 -0.000467	 -0.016638	 +0.455107	 -2.360220	 -83.074239	 +39.770670	 +10.321156
4552469	 +2.566494	 -5.918709	 -7.560382	 -0.005418	 +0.002723	 -0.000120	 -0.016772	 +0.455122	 -2.360594	 -83.088790	 +39.796196	 +10.333825
4557469	 +2.565960	 -5.903288	 -7.563131	 -0.006219	 +0.002836	 -0.000958	 -0.016911	 +0.455136	 -2.360974	 -83.103276	 +39.821683	 +10.346485
4562469	 +2.543783	 -5.907518	 -7.545761	 -0.006798	 +0.001714	 +0.000592	 -0.017050	 +0.455145	 -2.361344	 -83.117729	 +39.847236	 +10.359276
4567469	 +2.548789	 -5.890832	 -7.564461	 -0.006939	 +0.001018	 +0.000564	 -0.017190	 +0.455151	 -2.361715	 -83.132105	 +39.872752	 +10.371974
4572469	 +2.544689	 -5.910706	 -7.559680	 -0.005623	 +0.002167	 +0.000051	 -0.017324	 +0.455162	 -2.362089	 -83.146537	 +39.898350	 +10.384707
4577469	 +2.551091	 -5.926490	 -7.561947	 -0.006585	 +0.002174	 -0.000154	 -0.017463	 +0.455173	 -2.362464	 -83.161040	 +39.923996	 +10.397421
4582469	 +2.543521	 -5.928890	 -7.568211	 -0.005440	 +0.002263	 -0.000409	 -0.017598	 +0.455185	 -2.362840	 -83.175515	 +39.949691	 +10.410128
4587469	 +2.532052	 -5.899271	 -7.563904	 -0.007104	 +0.002575	 +0.000038	 -0.017740	 +0.455198	 -2.363214	 -83.189849	 +39.975321	 +10.422880
4592469	 +2.540144	 -5.935745	 -7.543496	 -0.007732	 +0.001589	 -0.000233	 -0.017885	 +0.455206	 -2.363589	 -83.204364	 +40.001029	 +10.435713
4597469	 +2.540060	 -5.930905	 -7.574848	 -0.005941	 +0.001953	 -0.000444	 -0.018022	 +0.455216	 -2.363966	 -83.218807	 +40.026777	 +10.448408
4602469	 +2.543940	 -5.909047	 -7.588024	 -0.006067	 +0.003053	 -0.000377	 -0.018160	 +0.455231	 -2.364342	 -83.233157	 +40.052465	 +10.461037
4607469	 +2.528333	 -5.928739	 -7.579545	 -0.005953	 +0.002653	 +0.000848	 -0.018294	 +0.455245	 -2.364712	 -83.247536	 +40.078266	 +10.473744
4607469	 +2.528333	 -5.928739	 -7.579545	 -0.005953	 +0.002653	 +0.000848	 -0.018294	 +0.455245	 -2.364712	 -83.247536	 +40.078266	 +10.473744
4612469	 +2.550714	 -5.910635	 -7.548631	 -0.006180	 +0.002419	 +0.000662	 -0.018429	 +0.455257	 -2.365082	 -83.261963	 +40.103892	 +10.486543
4617469	 +2.537173	 -5.924071	 -7.578100	 -0.005497	 +0.002366	 -0.000049	 -0.018563	 +0.455268	 -2.365456	 -83.276344	 +40.129664	 +10.499244
4622469	 +2.562289	 -5.913110	 -7.555299	 -0.005905	 +0.001770	 -0.000560	 -0.018700	 +0.455277	 -2.365834	 -83.290795	 +40.155288	 +10.511994
4627469	 +2.559860	 -5.915183	 -7.598645	 -0.006293	 +0.001979	 -0.000523	 -0.018839	 +0.455287	 -2.366211	 -83.305176	 +40.181004	 +10.524558
4632462	 +2.532011	 -5.914774	 -7.597041	 -0.006487	 +0.002191	 -0.000515	 -0.018979	 +0.455298	 -2.366588	 -83.319465	 +40.206812	 +10.537195
4637469	 +2.553329	 -5.900858	 -7.557725	 -0.004976	 +0.001762	 -0.000211	 -0.019111	 +0.455306	 -2.366963	 -83.333829	 +40.232448	 +10.549964
4642469	 +2.554371	 -5.908745	 -7.595040	 -0.005812	 +0.001831	 +0.000490	 -0.019245	 +0.455315	 -2.367334	 -83.348160	 +40.258179	 +10.562567
4647463	 +2.554243	 -5.900453	 -7.602780	 -0.007131	 +0.002372	 +0.000376	 -0.019386	 +0.455327	 -2.367706	 -83.362443	 +40.283900	 +10.575139
4652469	 +2.539267	 -5.889201	 -7.590501	 -0.007231	 +0.003581	 -0.000922	 -0.019531	 +0.455344	 -2.368086	 -83.376656	 +40.309617	 +10.587802
4657469	 +2.536711	 -5.887537	 -7.601995	 -0.006093	 +0.002664	 -0.000935	 -0.019670	 +0.455357	 -2.368465	 -83.390829	 +40.335361	 +10.600422
4662469	 +2.550324	 -5.891755	 -7.598712	 -0.006248	 +0.001452	 +0.000657	 -0.019806	 +0.455364	 -2.368836	 -83.405061	 +40.361080	 +10.613030
4667469	 +2.541838	 -5.924168	 -7.591300	 -0.006198	 +0.002977	 -0.000332	 -0.019944	 +0.455378	 -2.369212	 -83.419389	 +40.386938	 +10.625697
4672486	 +2.535594	 -5.917429	 -7.597042	 -0.006041	 +0.001931	 -0.000686	 -0.020083	 +0.455387	 -2.369589	 -83.433660	 +40.412808	 +10.638355
4677486	 +2.531238	 -5.909868	 -7.589774	 -0.006466	 +0.002483	 -0.000232	 -0.020222	 +0.455399	 -2.369965	 -83.447893	 +40.438662	 +10.651058
4682662	 +2.541812	 -5.906856	 -7.595986	 -0.005568	 +0.002964	 +0.000982	 -0.020354	 +0.455413	 -2.370334	 -83.462134	 +40.464492	 +10.663713
4687657	 +2.553908	 -5.905384	 -7.567146	 -0.006607	 +0.002654	 +0.000394	 -0.020492	 +0.455426	 -2.370706	 -83.476447	 +40.490240	 +10.676475
4692636	 +2.552414	 -5.908714	 -7.575835	 -0.006908	 +0.001915	 +0.001785	 -0.012765	 +0.451671	 -2.368646	 -82.801098	 +39.898263	 +10.070297
4697469	 +2.557683	 -5.890051	 -7.594669	 -0.007006	 +0.002184	 -0.000156	 -0.011007	 +0.450774	 -2.368435	 -82.648670	 +39.774566	 +9.933274
4702469	 +2.549986	 -5.928718	 -7.548607	 -0.007720	 +0.002556	 +0.000362	 -0.010690	 +0.450570	 -2.368665	 -82.622700	 +39.764045	 +9.909782
4707462	 +2.552071	 -5.912869	 -7.609713	 -0.007651	 +0.001838	 +0.000286	 -0.010722	 +0.450529	 -2.369002	 -82.627072	 +39.780866	 +9.913371
4712469	 +2.536550	 -5.878874	 -7.569689	 -0.007194	 +0.002848	 -0.001346	 -0.010838	 +0.450533	 -2.369374	 -82.638689	 +39.804153	 +9.923782
4717469	 +2.543382	 -5.890837	 -7.584081	 -0.006855	 +0.002552	 -0.000933	 -0.010973	 +0.450545	 -2.369751	 -82.652126	 +39.829085	 +9.935711
4722469	 +2.531650	 -5.890151	 -7.562044	 -0.006434	 +0.002500	 -0.000029	 -0.011108	 +0.450559	 -2.370124	 -82.665978	 +39.854408	 +9.948154
4727469	 +2.535144	 -5.900342	 -7.539995	 -0.005573	 +0.001699	 +0.000531	 -0.011238	 +0.450569	 -2.370494	 -82.680006	 +39.879823	 +9.960786
4732469	 +2.532561	 -5.893906	 -7.553284	 -0.005800	 +0.002118	 +0.000103	 -0.011371	 +0.450582	 -2.370866	 -82.694007	 +39.905274	 +9.973389
4737469	 +2.557613	 -5.907916	 -7.541163	 -0.007352	 +0.002842	 +0.000182	 -0.011512	 +0.450599	 -2.371238	 -82.708157	 +39.930691	 +9.986002
4742469	 +2.547475	 -5.910795	 -7.576048	 -0.007453	 +0.001449	 +0.000526	 -0.011652	 +0.450608	 -2.371609	 -82.722229	 +39.956216	 +9.998485
4747469	 +2.546401	 -5.901033	 -7.589188	 -0.005835	 +0.002199	 +0.000987	 -0.011783	 +0.450621	 -2.371976	 -82.736234	 +39.981737	 +10.010914
4752469	 +2.568333	 -5.895940	 -7.599210	 -0.005073	 +0.002111	 +0.000653	 -0.011911	 +0.450634	 -2.372346	 -82.750270	 +40.007194	 +10.023254
4757469	 +2.565233	 -5.922145	 -7.551952	 -0.005350	 +0.001887	 -0.000937	 -0.012045	 +0.450645	 -2.372724	 -82.764458	 +40.032687	 +10.035818
4762469	 +2.538137	 -5.913916	 -7.549216	 -0.006370	 +0.002094	 +0.000475	 -0.012180	 +0.450658	 -2.373095	 -82.778527	 +40.058242	 +10.048456
4767469	 +2.560006	 -5.913443	 -7.557909	 -0.006857	 +0.002715	 -0.001262	 -0.012321	 +0.450673	 -2.373475	 -82.792647	 +40.083747	 +10.061011
4772469	 +2.545145	 -5.896985	 -7.553217	 -0.005676	 +0.003456	 -0.000232	 -0.012455	 +0.450692	 -2.373850	 -82.806665	 +40.109240	 +10.073622
4777469	 +2.539362	 -5.902744	 -7.575611	 -0.005631	 +0.002718	 +0.000763	 -0.012585	 +0.450708	 -2.374219	 -82.820646	 +40.134815	 +10.086149
4782469	 +2.537416	 -5.929067	 -7.568079	 -0.005891	 +0.001534	 +0.000503	 -0.012718	 +0.450717	 -2.374589	 -82.834716	 +40.160487	 +10.098719
4787469	 +2.545322	 -5.941800	 -7.583592	 -0.006487	 +0.003118	 +0.000841	 -0.012853	 +0.450735	 -2.374958	 -82.848826	 +40.186212	 +10.111206
4792469	 +2.544642	 -5.932675	 -7.571809	 -0.006700	 +0.001482	 +0.000987	 -0.012988	 +0.450744	 -2.375325	 -82.862916	 +40.211895	 +10.123751
4797469	 +2.547394	 -5.919164	 -7.559355	 -0.006288	 +0.001887	 +0.000050	 -0.013124	 +0.450755	 -2.375698	 -82.876984	 +40.237509	 +10.136348
4802469	 +2.543292	 -5.914923	 -7.556450	 -0.005919	 +0.001570	 -0.000396	 -0.013259	 +0.450764	 -2.376074	 -82.891024	 +40.263125	 +10.148971
4807469	 +2.525286	 -5.926986	 -7.552795	 -0.006192	 +0.001633	 -0.000906	 -0.013396	 +0.450774	 -2.376452	 -82.905045	 +40.288842	 +10.161653
4807469	 +2.525286	 -5.926986	 -7.552795	 -0.006192	 +0.001633	 -0.000906	 -0.013396	 +0.450774	 -2.376452	 -82.905045	 +40.288842	 +10.161653
4812469	 +2.545628	 -5.917362	 -7.560855	 -0.006309	 +0.001349	 +0.000419	 -0.013531	 +0.450782	 -2.376823	 -82.919079	 +40.314482	 +10.174257
4817469	 +2.556967	 -5.925234	 -7.603289	 -0.006125	 +0.001295	 +0.000197	 -0.013666	 +0.450790	 -2.377195	 -82.933110	 +40.340187	 +10.186650
4822469	 +2.539378	 -5.921479	 -7.588059	 -0.005962	 +0.001344	 -0.000340	 -0.013801	 +0.450799	 -2.377570	 -82.947089	 +40.365920	 +10.199153
4827469	 +2.540931	 -5.908594	 -7.574537	 -0.005568	 +0.002204	 -0.000392	 -0.013934	 +0.450811	 -2.377945	 -82.961043	 +40.391587	 +10.211716
4832469	 +2.543268	 -5.921710	 -7.556466	 -0.006049	 +0.002169	 -0.000403	 -0.014070	 +0.450823	 -2.378321	 -82.975072	 +40.417273	 +10.224360
4837462	 +2.560185	 -5.921869	 -7.555756	 -0.006393	 +0.002986	 -0.001454	 -0.014210	 +0.450839	 -2.378702	 -82.989155	 +40.442915	 +10.236974
4842469	 +2.559710	 -5.893532	 -7.552048	 -0.006317	 +0.001716	 +0.000472	 -0.014344	 +0.450849	 -2.379073	 -83.003134	 +40.468458	 +10.249607
4847469	 +2.543567	 -5.906987	 -7.592784	 -0.006725	 +0.001665	 +0.000815	 -0.014481	 +0.450859	 -2.379441	 -83.017042	 +40.494172	 +10.262096
4852469	 +2.562275	 -5.901409	 -7.577286	 -0.005284	 +0.002272	 +0.000028	 -0.014611	 +0.450871	 -2.379815	 -83.031008	 +40.519792	 +10.274618
4857462	 +2.541855	 -5.925454	 -7.568389	 -0.005919	 +0.002653	 -0.000281	 -0.014746	 +0.450886	 -2.380189	 -83.045000	 +40.545556	 +10.287229
4862469	 +2.541491	 -5.896614	 -7.552090	 -0.006414	 +0.002196	 -0.001201	 -0.014886	 +0.450898	 -2.380569	 -83.058911	 +40.571199	 +10.299916
4867469	 +2.543905	 -5.895423	 -7.570303	 -0.006772	 +0.002347	 -0.000314	 -0.015025	 +0.450910	 -2.380944	 -83.072791	 +40.596867	 +10.312519
4872480	 +2.537881	 -5.907799	 -7.615274	 -0.006035	 +0.000524	 +0.000484	 -0.015158	 +0.450914	 -2.381315	 -83.086623	 +40.622678	 +10.324937
4877480	 +2.544939	 -5.924380	 -7.615217	 -0.004924	 +0.001260	 +0.000007	 -0.015287	 +0.450921	 -2.381688	 -83.100531	 +40.648532	 +10.337345
4882661	 +2.551511	 -5.930874	 -7.578987	 -0.005954	 +0.002870	 +0.000841	 -0.015419	 +0.450937	 -2.382057	 -83.114531	 +40.674341	 +10.349905
4887683	 +2.531878	 -5.914954	 -7.565139	 -0.007181	 +0.001534	 -0.000403	 -0.015561	 +0.450945	 -2.382432	 -83.128427	 +40.700139	 +10.362573
4892647	 +2.522517	 -5.939633	 -7.580665	 -0.006692	 +0.000793	 +0.000262	 -0.007799	 +0.447180	 -2.380487	 -82.453325	 +40.104511	 +9.757980
4897469	 +2.514265	 -5.921456	 -7.592310	 -0.007122	 +0.001475	 +0.000221	 -0.006029	 +0.446281	 -2.380299	 -82.300639	 +39.980085	 +9.621320
4902469	 +2.515926	 -5.905847	 -7.572628	 -0.005060	 +0.002265	 +0.001132	 -0.005694	 +0.446076	 -2.380530	 -82.274091	 +39.969351	 +9.597740
4907469	 +2.550458	 -5.895389	 -7.577452	 -0.006523	 +0.001369	 +0.000955	 -0.005715	 +0.446034	 -2.380864	 -82.278069	 +39.985959	 +9.601349
4912469	 +2.568316	 -5.898890	 -7.577504	 -0.007564	 +0.001021	 +0.000188	 -0.005828	 +0.446031	 -2.381227	 -82.289469	 +40.009165	 +9.611511
4917469	 +2.548191	 -5.892363	 -7.574224	 -0.006628	 +0.002065	 +0.001047	 -0.005955	 +0.446042	 -2.381592	 -82.302558	 +40.034014	 +9.623324
4922469	 +2.526278	 -5.907165	 -7.582512	 -0.004590	 +0.000797	 +0.001052	 -0.006076	 +0.446049	 -2.381958	 -82.316037	 +40.059392	 +9.635535
4927469	 +2.549821	 -5.902927	 -7.552641	 -0.005392	 +0.003272	 +0.000326	 -0.006204	 +0.446069	 -2.382328	 -82.329720	 +40.084737	 +9.647927
4932469	 +2.531859	 -5.927364	 -7.581349	 -0.006382	 +0.002349	 -0.000831	 -0.006341	 +0.446085	 -2.382705	 -82.343407	 +40.110298	 +9.660253
4937462	 +2.543613	 -5.885513	 -7.592553	 -0.007089	 +0.001486	 -0.000969	 -0.006481	 +0.446096	 -2.383083	 -82.356972	 +40.135704	 +9.672512
4942469	 +2.532092	 -5.890285	 -7.562249	 -0.006832	 +0.001509	 +0.000246	 -0.006617	 +0.446107	 -2.383454	 -82.370554	 +40.161127	 +9.684936
4947469	 +2.538388	 -5.903641	 -7.583609	 -0.005936	 +0.002226	 -0.001176	 -0.006752	 +0.446122	 -2.383833	 -82.384164	 +40.186619	 +9.697255
4952469	 +2.521774	 -5.892544	 -7.544089	 -0.006156	 +0.002358	 -0.000471	 -0.006886	 +0.446137	 -2.384208	 -82.397740	 +40.212068	 +9.709792
4957469	 +2.516439	 -5.913353	 -7.533187	 -0.006217	 +0.000615	 +0.000207	 -0.007019	 +0.446144	 -2.384579	 -82.411383	 +40.237603	 +9.722393
4962469	 +2.529598	 -5.911484	 -7.546266	 -0.007250	 +0.000657	 +0.000554	 -0.007156	 +0.446151	 -2.384948	 -82.425036	 +40.263118	 +9.734910
4967469	 +2.529413	 -5.906257	 -7.579662	 -0.005199	 +0.002468	 -0.000642	 -0.007286	 +0.446167	 -2.385324	 -82.438617	 +40.288672	 +9.747280
4972469	 +2.518962	 -5.919137	 -7.567067	 -0.006025	 +0.003406	 -0.001351	 -0.007422	 +0.446187	 -2.385704	 -82.452220	 +40.314293	 +9.759734
4977469	 +2.520514	 -5.920098	 -7.533672	 -0.006754	 +0.003313	 -0.000612	 -0.007560	 +0.446207	 -2.386079	 -82.465876	 +40.339873	 +9.772338
4982469	 +2.535233	 -5.897153	 -7.548451	 -0.007791	 +0.002592	 +0.000717	 -0.007699	 +0.446223	 -2.386448	 -82.479474	 +40.365352	 +9.784847
4987469	 +2.533188	 -5.889491	 -7.590048	 -0.006362	 +0.002649	 +0.001375	 -0.007830	 +0.446240	 -2.386812	 -82.492966	 +40.390880	 +9.797176
4992469	 +2.556857	 -5.896858	 -7.573742	 -0.005132	 +0.002026	 +0.000325	 -0.007958	 +0.446253	 -2.387183	 -82.506583	 +40.416344	 +9.809531
4997469	 +2.564130	 -5.911597	 -7.564372	 -0.004899	 +0.002806	 -0.000473	 -0.008086	 +0.446271	 -2.387558	 -82.520282	 +40.441834	 +9.821917
5002469	 +2.570337	 -5.931775	 -7.560797	 -0.005895	 +0.002833	 -0.000179	 -0.008218	 +0.446288	 -2.387931	 -82.534071	 +40.467381	 +9.834309
5007469	 +2.564541	 -5.930827	 -7.565172	 -0.006169	 +0.002624	 -0.000512	 -0.008353	 +0.446304	 -2.388307	 -82.547829	 +40.492958	 +9.846698
5007469	 +2.564541	 -5.930827	 -7.565172	 -0.006169	 +0.002624	 -0.000512	 -0.008353	 +0.446304	 -2.388307	 -82.547829	 +40.492958	 +9.846698
5012469	 +2.532327	 -5.908486	 -7.592976	 -0.006168	 +0.001420	 +0.000899	 -0.008484	 +0.446315	 -2.388674	 -82.561353	 +40.518601	 +9.859033
5017469	 +2.550283	 -5.896577	 -7.603275	 -0.005452	 +0.002287	 +0.000998	 -0.008611	 +0.446329	 -2.389041	 -82.574874	 +40.544169	 +9.871287
5022469	 +2.551082	 -5.887809	 -7.580862	 -0.005801	 +0.004116	 +0.000374	 -0.008742	 +0.446353	 -2.389411	 -82.588400	 +40.569677	 +9.883642
5027469	 +2.558209	 -5.898638	 -7.592898	 -0.006245	 +0.003360	 -0.000218	 -0.008876	 +0.446373	 -2.389785	 -82.601961	 +40.595230	 +9.895932
5032469	 +2.554161	 -5.913223	 -7.597664	 -0.006045	 +0.002395	 -0.000259	 -0.009010	 +0.446387	 -2.390159	 -82.615542	 +40.620862	 +9.908213
5037469	 +2.558955	 -5.923611	 -7.621033	 -0.005053	 +0.002477	 -0.001016	 -0.009140	 +0.446403	 -2.390537	 -82.629134	 +40.646560	 +9.920383
5042469	 +2.555981	 -5.927714	 -7.585691	 -0.005599	 +0.003095	 -0.000578	 -0.009272	 +0.446421	 -2.390912	 -82.642781	 +40.672236	 +9.932721
5047469	 +2.556535	 -5.903600	 -7.569404	 -0.005973	 +0.001963	 -0.001171	 -0.009407	 +0.446434	 -2.391291	 -82.656366	 +40.697805	 +9.945134
5052469	 +2.540665	 -5.905401	 -7.583087	 -0.005589	 +0.002050	 -0.000311	 -0.009539	 +0.446447	 -2.391665	 -82.669878	 +40.723459	 +9.957523
