Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]
6158469	 +0.020026	 +0.018730	 +0.025844	 +0.000933	 +0.000808	 +0.000816	 +0.014045	 +0.037885	 +0.097436
6163469	 +0.020029	 +0.018737	 +0.025849	 +0.000933	 +0.000808	 +0.000817	 +0.014079	 +0.037915	 +0.097445
6168469	 +0.020038	 +0.018737	 +0.025836	 +0.000931	 +0.000808	 +0.000817	 +0.014113	 +0.037943	 +0.097454
6173469	 +0.020041	 +0.018736	 +0.025823	 +0.000931	 +0.000807	 +0.000816	 +0.014146	 +0.037970	 +0.097463
6178469	 +0.020062	 +0.018758	 +0.025796	 +0.000931	 +0.000806	 +0.000816	 +0.014179	 +0.037997	 +0.097471
6183468	 +0.020066	 +0.018766	 +0.025749	 +0.000931	 +0.000807	 +0.000816	 +0.014212	 +0.038023	 +0.097480
6188469	 +0.020057	 +0.018767	 +0.025771	 +0.000931	 +0.000807	 +0.000815	 +0.014245	 +0.038049	 +0.097489
6193469	 +0.020060	 +0.018767	 +0.025761	 +0.000931	 +0.000807	 +0.000816	 +0.014277	 +0.038073	 +0.097498
6198469	 +0.020063	 +0.018750	 +0.025774	 +0.000931	 +0.000807	 +0.000816	 +0.014309	 +0.038097	 +0.097507
6203469	 +0.020065	 +0.018751	 +0.025775	 +0.000931	 +0.000806	 +0.000816	 +0.014340	 +0.038120	 +0.097516
6208469	 +0.020066	 +0.018749	 +0.025800	 +0.000931	 +0.000806	 +0.000816	 +0.014371	 +0.038142	 +0.097525
6208469	 +0.020066	 +0.018749	 +0.025800	 +0.000931	 +0.000806	 +0.000816	 +0.014371	 +0.038142	 +0.097525
6213469	 +0.020065	 +0.018749	 +0.025750	 +0.000931	 +0.000805	 +0.000816	 +0.014402	 +0.038164	 +0.097533
6218468	 +0.020063	 +0.018748	 +0.025755	 +0.000931	 +0.000805	 +0.000816	 +0.014433	 +0.038185	 +0.097542
6223469	 +0.020057	 +0.018728	 +0.025750	 +0.000931	 +0.000808	 +0.000818	 +0.014463	 +0.038205	 +0.097551
6228469	 +0.020063	 +0.018699	 +0.025752	 +0.000930	 +0.000808	 +0.000818	 +0.014493	 +0.038224	 +0.097560
6233468	 +0.020082	 +0.018707	 +0.025730	 +0.000931	 +0.000810	 +0.000818	 +0.014523	 +0.038243	 +0.097568
6238469	 +0.020080	 +0.018713	 +0.025828	 +0.000931	 +0.000809	 +0.000819	 +0.014552	 +0.038261	 +0.097577
6243469	 +0.020102	 +0.018719	 +0.025826	 +0.000930	 +0.000809	 +0.000819	 +0.014581	 +0.038278	 +0.097586
6248462	 +0.020121	 +0.018704	 +0.025831	 +0.000929	 +0.000809	 +0.000818	 +0.014610	 +0.038294	 +0.097595
6253462	 +0.020131	 +0.018732	 +0.025866	 +0.000929	 +0.000810	 +0.000818	 +0.014639	 +0.038310	 +0.097603
6258469	 +0.020130	 +0.018762	 +0.025870	 +0.000930	 +0.000811	 +0.000818	 +0.014667	 +0.038325	 +0.097612
6263463	 +0.020133	 +0.018761	 +0.025877	 +0.000932	 +0.000809	 +0.000818	 +0.014695	 +0.038339	 +0.097621
6268469	 +0.020150	 +0.018762	 +0.025877	 +0.000932	 +0.000810	 +0.000819	 +0.014722	 +0.038353	 +0.097629
6273480	 +0.020131	 +0.018749	 +0.025908	 +0.000933	 +0.000809	 +0.000819	 +0.014750	 +0.038366	 +0.097638
6278679	 +0.020124	 +0.018763	 +0.025905	 +0.000933	 +0.000809	 +0.000820	 +0.014777	 +0.038378	 +0.097647
6283667	 +0.020118	 +0.018772	 +0.025853	 +0.000931	 +0.000811	 +0.000822	 +0.014803	 +0.038389	 +0.097655
6288682	 +0.020105	 +0.018779	 +0.025830	 +0.000929	 +0.000811	 +0.000823	 +0.014830	 +0.038400	 +0.097664
6293469	 +0.020108	 +0.018778	 +0.025791	 +0.000929	 +0.000811	 +0.000823	 +0.014857	 +0.038420	 +0.097671
6298469	 +0.020114	 +0.018780	 +0.025786	 +0.000930	 +0.000811	 +0.000823	 +0.014894	 +0.038453	 +0.097680
6303469	 +0.020118	 +0.018780	 +0.025780	 +0.000928	 +0.000811	 +0.000822	 +0.014930	 +0.038486	 +0.097690
6308469	 +0.020101	 +0.018765	 +0.025786	 +0.000928	 +0.000811	 +0.000822	 +0.014966	 +0.038518	 +0.097699
6313469	 +0.020082	 +0.018768	 +0.025763	 +0.000928	 +0.000811	 +0.000822	 +0.015001	 +0.038549	 +0.097708
6318469	 +0.020053	 +0.018753	 +0.025747	 +0.000928	 +0.000811	 +0.000824	 +0.015036	 +0.038580	 +0.097717
6323469	 +0.020053	 +0.018756	 +0.025757	 +0.000929	 +0.000811	 +0.000824	 +0.015071	 +0.038609	 +0.097726
6328469	 +0.020064	 +0.018756	 +0.025758	 +0.000929	 +0.000811	 +0.000824	 +0.015106	 +0.038638	 +0.097735
6333469	 +0.020100	 +0.018753	 +0.025773	 +0.000928	 +0.000810	 +0.000824	 +0.015140	 +0.038667	 +0.097744
6338469	 +0.020098	 +0.018749	 +0.025778	 +0.000930	 +0.000810	 +0.000822	 +0.015174	 +0.038694	 +0.097753
6343469	 +0.020082	 +0.018749	 +0.025778	 +0.000929	 +0.000810	 +0.000822	 +0.015208	 +0.038721	 +0.097762
6348469	 +0.020082	 +0.018763	 +0.025762	 +0.000930	 +0.000809	 +0.000822	 +0.015241	 +0.038747	 +0.097771
6353469	 +0.020043	 +0.018763	 +0.025727	 +0.000930	 +0.000809	 +0.000822	 +0.015274	 +0.038772	 +0.097780
6358469	 +0.020034	 +0.018762	 +0.025713	 +0.000929	 +0.000811	 +0.000822	 +0.015307	 +0.038797	 +0.097789
6363469	 +0.020041	 +0.018768	 +0.025633	 +0.000930	 +0.000811	 +0.000822	 +0.015339	 +0.038821	 +0.097797
6368468	 +0.020042	 +0.018785	 +0.025629	 +0.000930	 +0.000810	 +0.000822	 +0.015371	 +0.038844	 +0.097806
6373469	 +0.020030	 +0.018776	 +0.025597	 +0.000930	 +0.000810	 +0.000822	 +0.015403	 +0.038866	 +0.097815
6378469	 +0.020047	 +0.018757	 +0.025606	 +0.000931	 +0.000810	 +0.000822	 +0.015434	 +0.038888	 +0.097824
6383469	 +0.020053	 +0.018758	 +0.025660	 +0.000930	 +0.000810	 +0.000821	 +0.015465	 +0.038909	 +0.097833
6388469	 +0.020013	 +0.018763	 +0.025608	 +0.000930	 +0.000811	 +0.000822	 +0.015496	 +0.038929	 +0.097841
6393469	 +0.020008	 +0.018739	 +0.025610	 +0.000931	 +0.000811	 +0.000823	 +0.015526	 +0.038949	 +0.097850
6398462	 +0.019986	 +0.018740	 +0.025588	 +0.000930	 +0.000812	 +0.000824	 +0.015556	 +0.038967	 +0.097859
6403462	 +0.019984	 +0.018734	 +0.025607	 +0.000929	 +0.000812	 +0.000824	 +0.015586	 +0.038985	 +0.097867
6408462	 +0.020009	 +0.018733	 +0.025615	 +0.000929	 +0.000811	 +0.000824	 +0.015616	 +0.039003	 +0.097876
6408462	 +0.020009	 +0.018733	 +0.025615	 +0.000929	 +0.000811	 +0.000824	 +0.015616	 +0.039003	 +0.097876
6413469	 +0.020026	 +0.018731	 +0.025621	 +0.000927	 +0.000811	 +0.000824	 +0.015645	 +0.039019	 +0.097885
6418462	 +0.020046	 +0.018726	 +0.025584	 +0.000927	 +0.000810	 +0.000823	 +0.015674	 +0.039035	 +0.097893
6423469	 +0.020008	 +0.018713	 +0.025587	 +0.000927	 +0.000811	 +0.000823	 +0.015702	 +0.039050	 +0.097902
6428469	 +0.020026	 +0.018697	 +0.025572	 +0.000926	 +0.000812	 +0.000820	 +0.015730	 +0.039065	 +0.097910
6433463	 +0.019960	 +0.018694	 +0.025574	 +0.000926	 +0.000813	 +0.000819	 +0.015758	 +0.039078	 +0.097919
6438469	 +0.019977	 +0.018692	 +0.025579	 +0.000926	 +0.000812	 +0.000819	 +0.015786	 +0.039091	 +0.097928
6443469	 +0.019954	 +0.018684	 +0.025584	 +0.000926	 +0.000813	 +0.000819	 +0.015813	 +0.039104	 +0.097936
6448462	 +0.019940	 +0.018683	 +0.025513	 +0.000926	 +0.000812	 +0.000819	 +0.015840	 +0.039115	 +0.097944
6453462	 +0.019938	 +0.018666	 +0.025506	 +0.000925	 +0.000813	 +0.000818	 +0.015867	 +0.039126	 +0.097953
6458469	 +0.019889	 +0.018664	 +0.025449	 +0.000924	 +0.000812	 +0.000819	 +0.015893	 +0.039136	 +0.097961
6463469	 +0.019889	 +0.018669	 +0.025445	 +0.000924	 +0.000812	 +0.000820	 +0.015919	 +0.039146	 +0.097970
6468469	 +0.019881	 +0.018667	 +0.025443	 +0.000924	 +0.000812	 +0.000820	 +0.015945	 +0.039154	 +0.097978
6473487	 +0.019875	 +0.018658	 +0.025442	 +0.000926	 +0.000811	 +0.000820	 +0.015971	 +0.039162	 +0.097987
6478677	 +0.019889	 +0.018661	 +0.025446	 +0.000926	 +0.000812	 +0.000820	 +0.015996	 +0.039170	 +0.097995
6483696	 +0.019891	 +0.018666	 +0.025438	 +0.000926	 +0.000812	 +0.000820	 +0.016021	 +0.039176	 +0.098003
6488658	 +0.019880	 +0.018591	 +0.025436	 +0.000927	 +0.000812	 +0.000820	 +0.016045	 +0.039182	 +0.098012
6493469	 +0.019880	 +0.018609	 +0.025429	 +0.000926	 +0.000812	 +0.000820	 +0.016071	 +0.039198	 +0.098019
6498469	 +0.019872	 +0.018615	 +0.025435	 +0.000926	 +0.000812	 +0.000819	 +0.016105	 +0.039226	 +0.098028
6503462	 +0.019872	 +0.018622	 +0.025471	 +0.000926	 +0.000812	 +0.000819	 +0.016139	 +0.039253	 +0.098037
6508462	 +0.019861	 +0.018616	 +0.025464	 +0.000926	 +0.000812	 +0.000819	 +0.016173	 +0.039279	 +0.098046
6513462	 +0.019843	 +0.018632	 +0.025464	 +0.000924	 +0.000812	 +0.000820	 +0.016206	 +0.039305	 +0.098055
6518469	 +0.019844	 +0.018645	 +0.025478	 +0.000925	 +0.000812	 +0.000820	 +0.016239	 +0.039330	 +0.098063
6523462	 +0.019831	 +0.018647	 +0.025427	 +0.000926	 +0.000812	 +0.000818	 +0.016272	 +0.039354	 +0.098072
6528469	 +0.019791	 +0.018661	 +0.025416	 +0.000926	 +0.000812	 +0.000821	 +0.016304	 +0.039378	 +0.098081
6533462	 +0.019827	 +0.018664	 +0.025422	 +0.000926	 +0.000812	 +0.000821	 +0.016336	 +0.039400	 +0.098090
6538462	 +0.019822	 +0.018657	 +0.025429	 +0.000927	 +0.000812	 +0.000822	 +0.016368	 +0.039422	 +0.098099
6543469	 +0.019822	 +0.018651	 +0.025439	 +0.000927	 +0.000812	 +0.000821	 +0.016399	 +0.039444	 +0.098107
6548469	 +0.019816	 +0.018619	 +0.025448	 +0.000927	 +0.000813	 +0.000821	 +0.016430	 +0.039464	 +0.098116
6553462	 +0.019815	 +0.018631	 +0.025449	 +0.000927	 +0.000813	 +0.000821	 +0.016461	 +0.039484	 +0.098125
6558469	 +0.019819	 +0.018633	 +0.025465	 +0.000927	 +0.000813	 +0.000821	 +0.016491	 +0.039504	 +0.098133
6563469	 +0.019770	 +0.018641	 +0.025473	 +0.000927	 +0.000813	 +0.000821	 +0.016521	 +0.039522	 +0.098142
6568469	 +0.019760	 +0.018633	 +0.025471	 +0.000926	 +0.000813	 +0.000821	 +0.016551	 +0.039540	 +0.098151
6573469	 +0.019775	 +0.018641	 +0.025500	 +0.000927	 +0.000813	 +0.000821	 +0.016581	 +0.039557	 +0.098159
6578469	 +0.019770	 +0.018644	 +0.025447	 +0.000927	 +0.000811	 +0.000820	 +0.016610	 +0.039573	 +0.098168
6583469	 +0.019787	 +0.018646	 +0.025383	 +0.000927	 +0.000811	 +0.000820	 +0.016638	 +0.039589	 +0.098176
6588469	 +0.019786	 +0.018646	 +0.025388	 +0.000927	 +0.000811	 +0.000820	 +0.016667	 +0.039604	 +0.098185
6593469	 +0.019772	 +0.018649	 +0.025351	 +0.000927	 +0.000814	 +0.000821	 +0.016695	 +0.039618	 +0.098193
6598469	 +0.019773	 +0.018648	 +0.025376	 +0.000926	 +0.000814	 +0.000822	 +0.016723	 +0.039631	 +0.098202
6603469	 +0.019674	 +0.018650	 +0.025364	 +0.000925	 +0.000814	 +0.000822	 +0.016750	 +0.039644	 +0.098210
6608469	 +0.019674	 +0.018650	 +0.025366	 +0.000925	 +0.000814	 +0.000821	 +0.016778	 +0.039656	 +0.098219
6608469	 +0.019674	 +0.018650	 +0.025366	 +0.000925	 +0.000814	 +0.000821	 +0.016778	 +0.039656	 +0.098219
6613462	 +0.019655	 +0.018641	 +0.025338	 +0.000925	 +0.000814	 +0.000821	 +0.016804	 +0.039667	 +0.098227
6618469	 +0.019652	 +0.018683	 +0.025338	 +0.000925	 +0.000814	 +0.000820	 +0.016831	 +0.039678	 +0.098235
6623469	 +0.019627	 +0.018681	 +0.025338	 +0.000925	 +0.000814	 +0.000820	 +0.016857	 +0.039688	 +0.098244
6628469	 +0.019630	 +0.018687	 +0.025281	 +0.000925	 +0.000814	 +0.000819	 +0.016883	 +0.039697	 +0.098252
6633469	 +0.019637	 +0.018711	 +0.025284	 +0.000926	 +0.000815	 +0.000819	 +0.016909	 +0.039706	 +0.098260
6638469	 +0.019619	 +0.018711	 +0.025252	 +0.000926	 +0.000815	 +0.000819	 +0.016934	 +0.039713	 +0.098268
6643470	 +0.019617	 +0.018714	 +0.025252	 +0.000926	 +0.000816	 +0.000819	 +0.016959	 +0.039720	 +0.098276
6648469	 +0.019617	 +0.018713	 +0.025250	 +0.000926	 +0.000814	 +0.000819	 +0.016984	 +0.039727	 +0.098285
6653469	 +0.019606	 +0.018728	 +0.025247	 +0.000928	 +0.000814	 +0.000818	 +0.017008	 +0.039733	 +0.098293
6658469	 +0.019558	 +0.018728	 +0.025247	 +0.000927	 +0.000815	 +0.000818	 +0.017032	 +0.039738	 +0.098301
6663469	 +0.019570	 +0.018731	 +0.025243	 +0.000926	 +0.000815	 +0.000817	 +0.017056	 +0.039742	 +0.098309
6668469	 +0.019565	 +0.018731	 +0.025157	 +0.000926	 +0.000816	 +0.000820	 +0.017080	 +0.039746	 +0.098317
6673486	 +0.019552	 +0.018729	 +0.025164	 +0.000925	 +0.000814	 +0.000819	 +0.017103	 +0.039748	 +0.098325
6678679	 +0.019552	 +0.018723	 +0.025152	 +0.000924	 +0.000814	 +0.000818	 +0.017126	 +0.039751	 +0.098333
6683680	 +0.019556	 +0.018723	 +0.025168	 +0.000924	 +0.000813	 +0.000817	 +0.017148	 +0.039752	 +0.098341
6688684	 +0.019556	 +0.018711	 +0.025197	 +0.000924	 +0.000813	 +0.000817	 +0.017172	 +0.039763	 +0.098348
6693469	 +0.019560	 +0.018711	 +0.025169	 +0.000925	 +0.000812	 +0.000817	 +0.017196	 +0.039774	 +0.098355
6698469	 +0.019530	 +0.018700	 +0.025152	 +0.000925	 +0.000812	 +0.000818	 +0.017227	 +0.039796	 +0.098364
6703462	 +0.019517	 +0.018708	 +0.025138	 +0.000926	 +0.000811	 +0.000818	 +0.017259	 +0.039817	 +0.098372
6708462	 +0.019470	 +0.018707	 +0.025131	 +0.000926	 +0.000808	 +0.000816	 +0.017289	 +0.039838	 +0.098381
6713469	 +0.019433	 +0.018708	 +0.025131	 +0.000925	 +0.000808	 +0.000816	 +0.017320	 +0.039858	 +0.098390
6718462	 +0.019434	 +0.018707	 +0.025161	 +0.000926	 +0.000808	 +0.000817	 +0.017350	 +0.039877	 +0.098398
6723469	 +0.019428	 +0.018709	 +0.025168	 +0.000926	 +0.000808	 +0.000817	 +0.017380	 +0.039896	 +0.098407
6728462	 +0.019410	 +0.018705	 +0.025179	 +0.000926	 +0.000808	 +0.000817	 +0.017409	 +0.039914	 +0.098415
6733469	 +0.019448	 +0.018712	 +0.025153	 +0.000926	 +0.000808	 +0.000818	 +0.017439	 +0.039931	 +0.098424
6738469	 +0.019446	 +0.018705	 +0.025097	 +0.000926	 +0.000808	 +0.000818	 +0.017468	 +0.039947	 +0.098432
6743469	 +0.019454	 +0.018697	 +0.025071	 +0.000926	 +0.000808	 +0.000820	 +0.017496	 +0.039963	 +0.098440
6748469	 +0.019455	 +0.018735	 +0.025084	 +0.000926	 +0.000807	 +0.000820	 +0.017524	 +0.039978	 +0.098449
6753469	 +0.019430	 +0.018722	 +0.025082	 +0.000926	 +0.000807	 +0.000820	 +0.017552	 +0.039992	 +0.098457
6758462	 +0.019385	 +0.018703	 +0.025083	 +0.000926	 +0.000807	 +0.000820	 +0.017580	 +0.040006	 +0.098465
6763469	 +0.019372	 +0.018720	 +0.025071	 +0.000926	 +0.000806	 +0.000819	 +0.017607	 +0.040019	 +0.098474
6768469	 +0.019373	 +0.018708	 +0.025067	 +0.000926	 +0.000806	 +0.000819	 +0.017634	 +0.040031	 +0.098482
6773469	 +0.019369	 +0.018707	 +0.025083	 +0.000925	 +0.000806	 +0.000819	 +0.017661	 +0.040042	 +0.098490
6778469	 +0.019376	 +0.018697	 +0.025051	 +0.000925	 +0.000805	 +0.000819	 +0.017687	 +0.040053	 +0.098498
6783469	 +0.019343	 +0.018685	 +0.025043	 +0.000925	 +0.000805	 +0.000821	 +0.017713	 +0.040063	 +0.098506
6788469	 +0.019365	 +0.018687	 +0.025022	 +0.000925	 +0.000805	 +0.000819	 +0.017738	 +0.040073	 +0.098515
6793469	 +0.019348	 +0.018690	 +0.025019	 +0.000926	 +0.000805	 +0.000819	 +0.017764	 +0.040081	 +0.098523
6798469	 +0.019340	 +0.018699	 +0.024960	 +0.000927	 +0.000806	 +0.000818	 +0.017789	 +0.040089	 +0.098531
6803469	 +0.019323	 +0.018687	 +0.024956	 +0.000927	 +0.000806	 +0.000819	 +0.017813	 +0.040096	 +0.098539
6808469	 +0.019356	 +0.018687	 +0.024893	 +0.000927	 +0.000806	 +0.000819	 +0.017838	 +0.040103	 +0.098547
6808469	 +0.019356	 +0.018687	 +0.024893	 +0.000927	 +0.000806	 +0.000819	 +0.017838	 +0.040103	 +0.098547
6813462	 +0.019357	 +0.018663	 +0.024865	 +0.000925	 +0.000806	 +0.000819	 +0.017862	 +0.040109	 +0.098555
6818469	 +0.019392	 +0.018634	 +0.024868	 +0.000925	 +0.000806	 +0.000820	 +0.017886	 +0.040114	 +0.098563
6823469	 +0.019370	 +0.018635	 +0.024880	 +0.000925	 +0.000806	 +0.000820	 +0.017909	 +0.040119	 +0.098571
6828469	 +0.019402	 +0.018639	 +0.024878	 +0.000925	 +0.000805	 +0.000821	 +0.017932	 +0.040122	 +0.098578
6833469	 +0.019411	 +0.018641	 +0.024876	 +0.000926	 +0.000805	 +0.000821	 +0.017955	 +0.040126	 +0.098586
6838469	 +0.019413	 +0.018643	 +0.024878	 +0.000927	 +0.000807	 +0.000821	 +0.017977	 +0.040128	 +0.098594
6843469	 +0.019435	 +0.018645	 +0.024782	 +0.000927	 +0.000808	 +0.000822	 +0.017999	 +0.040130	 +0.098602
6848469	 +0.019436	 +0.018644	 +0.024792	 +0.000927	 +0.000807	 +0.000822	 +0.018021	 +0.040131	 +0.098610
6853469	 +0.019437	 +0.018652	 +0.024766	 +0.000927	 +0.000808	 +0.000821	 +0.018043	 +0.040131	 +0.098618
6858469	 +0.019425	 +0.018652	 +0.024792	 +0.000926	 +0.000808	 +0.000822	 +0.018064	 +0.040131	 +0.098625
6863469	 +0.019433	 +0.018573	 +0.024792	 +0.000925	 +0.000807	 +0.000820	 +0.018085	 +0.040129	 +0.098633
6868469	 +0.019442	 +0.018583	 +0.024773	 +0.000925	 +0.000806	 +0.000820	 +0.018106	 +0.040128	 +0.098641
6873469	 +0.019470	 +0.018583	 +0.024801	 +0.000925	 +0.000807	 +0.000820	 +0.018126	 +0.040125	 +0.098648
6878487	 +0.019466	 +0.018589	 +0.024792	 +0.000926	 +0.000807	 +0.000820	 +0.018146	 +0.040122	 +0.098656
6883699	 +0.019430	 +0.018581	 +0.024800	 +0.000926	 +0.000808	 +0.000820	 +0.018166	 +0.040118	 +0.098664
6888689	 +0.019430	 +0.018554	 +0.024778	 +0.000925	 +0.000808	 +0.000820	 +0.018187	 +0.040124	 +0.098670
6893678	 +0.019445	 +0.018553	 +0.024793	 +0.000926	 +0.000809	 +0.000820	 +0.018208	 +0.040129	 +0.098677
6898469	 +0.019444	 +0.018549	 +0.024807	 +0.000926	 +0.000809	 +0.000819	 +0.018237	 +0.040146	 +0.098685
6903469	 +0.019385	 +0.018558	 +0.024807	 +0.000926	 +0.000808	 +0.000819	 +0.018265	 +0.040161	 +0.098694
6908469	 +0.019384	 +0.018542	 +0.024797	 +0.000929	 +0.000808	 +0.000817	 +0.018292	 +0.040176	 +0.098702
6913469	 +0.019376	 +0.018530	 +0.024799	 +0.000930	 +0.000808	 +0.000818	 +0.018320	 +0.040190	 +0.098710
6918468	 +0.019378	 +0.018525	 +0.024798	 +0.000928	 +0.000808	 +0.000821	 +0.018347	 +0.040203	 +0.098718
6923469	 +0.019380	 +0.018513	 +0.024794	 +0.000925	 +0.000808	 +0.000821	 +0.018373	 +0.040216	 +0.098726
6928462	 +0.019371	 +0.018491	 +0.024794	 +0.000923	 +0.000807	 +0.000821	 +0.018400	 +0.040228	 +0.098734
6933462	 +0.019402	 +0.018493	 +0.024753	 +0.000923	 +0.000807	 +0.000821	 +0.018426	 +0.040239	 +0.098742
6938469	 +0.019389	 +0.018495	 +0.024763	 +0.000923	 +0.000807	 +0.000821	 +0.018451	 +0.040250	 +0.098750
6943462	 +0.019389	 +0.018496	 +0.024750	 +0.000923	 +0.000807	 +0.000821	 +0.018477	 +0.040260	 +0.098758
6948469	 +0.019373	 +0.018485	 +0.024747	 +0.000923	 +0.000807	 +0.000823	 +0.018502	 +0.040269	 +0.098766
6953462	 +0.019385	 +0.018473	 +0.024764	 +0.000923	 +0.000807	 +0.000823	 +0.018527	 +0.040277	 +0.098774
6958469	 +0.019385	 +0.018501	 +0.024764	 +0.000921	 +0.000807	 +0.000823	 +0.018551	 +0.040285	 +0.098782
6963469	 +0.019384	 +0.018504	 +0.024770	 +0.000920	 +0.000807	 +0.000823	 +0.018575	 +0.040292	 +0.098790
6968469	 +0.019381	 +0.018503	 +0.024778	 +0.000921	 +0.000807	 +0.000823	 +0.018599	 +0.040299	 +0.098798
6973462	 +0.019388	 +0.018499	 +0.024785	 +0.000921	 +0.000809	 +0.000823	 +0.018622	 +0.040304	 +0.098806
6978469	 +0.019407	 +0.018500	 +0.024791	 +0.000921	 +0.000809	 +0.000823	 +0.018645	 +0.040309	 +0.098813
6983469	 +0.019406	 +0.018464	 +0.024804	 +0.000922	 +0.000808	 +0.000825	 +0.018668	 +0.040314	 +0.098821
6988469	 +0.019401	 +0.018467	 +0.024810	 +0.000922	 +0.000809	 +0.000825	 +0.018690	 +0.040317	 +0.098829
6993469	 +0.019424	 +0.018463	 +0.024816	 +0.000920	 +0.000809	 +0.000825	 +0.018713	 +0.040320	 +0.098836
6998469	 +0.019426	 +0.018449	 +0.024795	 +0.000921	 +0.000808	 +0.000825	 +0.018734	 +0.040323	 +0.098844
7003469	 +0.019451	 +0.018388	 +0.024785	 +0.000921	 +0.000809	 +0.000824	 +0.018756	 +0.040324	 +0.098852
7008469	 +0.019452	 +0.018385	 +0.024801	 +0.000920	 +0.000810	 +0.000823	 +0.018777	 +0.040325	 +0.098859
7008469	 +0.019452	 +0.018385	 +0.024801	 +0.000920	 +0.000810	 +0.000823	 +0.018777	 +0.040325	 +0.098859
7013469	 +0.019437	 +0.018387	 +0.024797	 +0.000920	 +0.000810	 +0.000821	 +0.018798	 +0.040325	 +0.098867
7018469	 +0.019441	 +0.018388	 +0.024813	 +0.000922	 +0.000810	 +0.000821	 +0.018818	 +0.040325	 +0.098874
7023469	 +0.019441	 +0.018383	 +0.024812	 +0.000921	 +0.000809	 +0.000821	 +0.018839	 +0.040324	 +0.098882
7028469	 +0.019446	 +0.018377	 +0.024831	 +0.000920	 +0.000809	 +0.000821	 +0.018858	 +0.040322	 +0.098889
7033469	 +0.019416	 +0.018377	 +0.024833	 +0.000920	 +0.000809	 +0.000821	 +0.018878	 +0.040319	 +0.098897
7038469	 +0.019420	 +0.018360	 +0.024815	 +0.000921	 +0.000809	 +0.000818	 +0.018897	 +0.040316	 +0.098904
7043469	 +0.019426	 +0.018356	 +0.024810	 +0.000921	 +0.000809	 +0.000818	 +0.018916	 +0.040312	 +0.098911
7048469	 +0.019416	 +0.018336	 +0.024810	 +0.000921	 +0.000809	 +0.000819	 +0.018935	 +0.040308	 +0.098918
7053469	 +0.019426	 +0.018337	 +0.024815	 +0.000922	 +0.000809	 +0.000819	 +0.018953	 +0.040302	 +0.098926
7058469	 +0.019411	 +0.018329	 +0.024852	 +0.000922	 +0.000808	 +0.000819	 +0.018971	 +0.040296	 +0.098933
7063469	 +0.019413	 +0.018329	 +0.024854	 +0.000922	 +0.000808	 +0.000818	 +0.018989	 +0.040290	 +0.098940
7068469	 +0.019414	 +0.018330	 +0.024887	 +0.000923	 +0.000808	 +0.000818	 +0.019006	 +0.040282	 +0.098947
7073487	 +0.019414	 +0.018335	 +0.024855	 +0.000922	 +0.000808	 +0.000817	 +0.019023	 +0.040274	 +0.098954
7078695	 +0.019442	 +0.018338	 +0.024852	 +0.000923	 +0.000808	 +0.000817	 +0.019040	 +0.040266	 +0.098961
7083678	 +0.019423	 +0.018392	 +0.024856	 +0.000923	 +0.000808	 +0.000817	 +0.019056	 +0.040256	 +0.098969
7088685	 +0.019419	 +0.018392	 +0.024840	 +0.000923	 +0.000808	 +0.000816	 +0.019072	 +0.040246	 +0.098976
7093469	 +0.019418	 +0.018393	 +0.024778	 +0.000923	 +0.000809	 +0.000816	 +0.019091	 +0.040246	 +0.098982
7098469	 +0.019424	 +0.018412	 +0.024792	 +0.000922	 +0.000810	 +0.000816	 +0.019115	 +0.040256	 +0.098990
7103469	 +0.019423	 +0.018395	 +0.024787	 +0.000922	 +0.000809	 +0.000815	 +0.019140	 +0.040266	 +0.098997
7108469	 +0.019396	 +0.018395	 +0.024790	 +0.000922	 +0.000810	 +0.000816	 +0.019164	 +0.040274	 +0.099005
7113469	 +0.019412	 +0.018356	 +0.024776	 +0.000921	 +0.000810	 +0.000815	 +0.019188	 +0.040283	 +0.099013
7118469	 +0.019413	 +0.018356	 +0.024757	 +0.000921	 +0.000810	 +0.000815	 +0.019211	 +0.040290	 +0.099021
7123469	 +0.019398	 +0.018355	 +0.024710	 +0.000921	 +0.000810	 +0.000815	 +0.019234	 +0.040297	 +0.099028
7128469	 +0.019398	 +0.018362	 +0.024720	 +0.000921	 +0.000811	 +0.000815	 +0.019257	 +0.040303	 +0.099036
7133469	 +0.019398	 +0.018372	 +0.024717	 +0.000921	 +0.000811	 +0.000815	 +0.019279	 +0.040308	 +0.099043
7138462	 +0.019435	 +0.018378	 +0.024725	 +0.000920	 +0.000811	 +0.000815	 +0.019301	 +0.040313	 +0.099051
7143469	 +0.019448	 +0.018382	 +0.024718	 +0.000920	 +0.000811	 +0.000814	 +0.019323	 +0.040316	 +0.099058
7148462	 +0.019457	 +0.018388	 +0.024718	 +0.000920	 +0.000811	 +0.000814	 +0.019345	 +0.040320	 +0.099066
7153462	 +0.019457	 +0.018388	 +0.024723	 +0.000921	 +0.000811	 +0.000816	 +0.019366	 +0.040322	 +0.099073
7158469	 +0.019459	 +0.018402	 +0.024725	 +0.000922	 +0.000811	 +0.000816	 +0.019386	 +0.040324	 +0.099081
7163469	 +0.019495	 +0.018372	 +0.024707	 +0.000923	 +0.000810	 +0.000817	 +0.019407	 +0.040325	 +0.099088
