Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]
2001470	 +0.018312	 +0.017783	 +0.022510	 +0.000889	 +0.000763	 +0.000807	 +0.001689	 +0.002421	 +0.098406
2001470	 +0.018312	 +0.017783	 +0.022510	 +0.000889	 +0.000763	 +0.000807	 +0.001689	 +0.002421	 +0.098406
2006470	 +0.018289	 +0.017902	 +0.022511	 +0.000888	 +0.000762	 +0.000807	 +0.001689	 +0.002420	 +0.098407
2011470	 +0.018289	 +0.017901	 +0.022510	 +0.000889	 +0.000762	 +0.000807	 +0.001688	 +0.002418	 +0.098407
2016470	 +0.018279	 +0.017903	 +0.022512	 +0.000888	 +0.000763	 +0.000807	 +0.001688	 +0.002417	 +0.098408
2021470	 +0.018278	 +0.017913	 +0.022498	 +0.000888	 +0.000762	 +0.000807	 +0.001687	 +0.002415	 +0.098409
2026470	 +0.018280	 +0.017913	 +0.022496	 +0.000888	 +0.000762	 +0.000805	 +0.001687	 +0.002414	 +0.098409
2031470	 +0.018262	 +0.017918	 +0.022511	 +0.000888	 +0.000764	 +0.000805	 +0.001686	 +0.002412	 +0.098410
2036470	 +0.018264	 +0.017913	 +0.022444	 +0.000888	 +0.000764	 +0.000806	 +0.001685	 +0.002410	 +0.098411
2041470	 +0.018264	 +0.017909	 +0.022419	 +0.000888	 +0.000762	 +0.000805	 +0.001685	 +0.002408	 +0.098412
2046470	 +0.018270	 +0.017914	 +0.022439	 +0.000889	 +0.000762	 +0.000806	 +0.001684	 +0.002407	 +0.098412
2051470	 +0.018253	 +0.017913	 +0.022442	 +0.000888	 +0.000761	 +0.000805	 +0.001683	 +0.002405	 +0.098413
2056470	 +0.018252	 +0.017925	 +0.022440	 +0.000888	 +0.000763	 +0.000805	 +0.001683	 +0.002403	 +0.098414
2061470	 +0.018243	 +0.017902	 +0.022448	 +0.000888	 +0.000763	 +0.000806	 +0.001682	 +0.002401	 +0.098414
2066470	 +0.018251	 +0.017898	 +0.022458	 +0.000888	 +0.000763	 +0.000806	 +0.001681	 +0.002399	 +0.098415
2071470	 +0.018250	 +0.017895	 +0.022463	 +0.000888	 +0.000763	 +0.000806	 +0.001681	 +0.002397	 +0.098415
2076499	 +0.018208	 +0.017895	 +0.022463	 +0.000888	 +0.000763	 +0.000806	 +0.001680	 +0.002395	 +0.098416
2081709	 +0.018177	 +0.017900	 +0.022462	 +0.000888	 +0.000763	 +0.000806	 +0.001679	 +0.002393	 +0.098417
2086496	 +0.018179	 +0.017903	 +0.022584	 +0.000887	 +0.000764	 +0.000807	 +0.001679	 +0.002392	 +0.098417
2091495	 +0.018174	 +0.017903	 +0.022606	 +0.000887	 +0.000762	 +0.000806	 +0.001678	 +0.002391	 +0.098418
2096470	 +0.018167	 +0.017921	 +0.022618	 +0.000887	 +0.000762	 +0.000806	 +0.001678	 +0.002390	 +0.098419
2101470	 +0.018187	 +0.017926	 +0.022628	 +0.000887	 +0.000762	 +0.000806	 +0.001678	 +0.002389	 +0.098420
2106470	 +0.018177	 +0.017937	 +0.022626	 +0.000887	 +0.000762	 +0.000808	 +0.001677	 +0.002389	 +0.098421
2111470	 +0.018181	 +0.017941	 +0.022653	 +0.000887	 +0.000762	 +0.000809	 +0.001677	 +0.002388	 +0.098422
2116470	 +0.018154	 +0.017941	 +0.022666	 +0.000885	 +0.000762	 +0.000809	 +0.001677	 +0.002387	 +0.098423
2121470	 +0.018149	 +0.017931	 +0.022679	 +0.000884	 +0.000763	 +0.000809	 +0.001676	 +0.002386	 +0.098424
2126470	 +0.018194	 +0.017945	 +0.022673	 +0.000885	 +0.000763	 +0.000809	 +0.001676	 +0.002386	 +0.098425
2131470	 +0.018175	 +0.017943	 +0.022651	 +0.000885	 +0.000763	 +0.000808	 +0.001676	 +0.002385	 +0.098426
2136470	 +0.018173	 +0.017944	 +0.022650	 +0.000883	 +0.000763	 +0.000809	 +0.001675	 +0.002384	 +0.098427
2141470	 +0.018144	 +0.017948	 +0.022666	 +0.000883	 +0.000763	 +0.000808	 +0.001675	 +0.002383	 +0.098428
2146470	 +0.018149	 +0.017973	 +0.022675	 +0.000885	 +0.000763	 +0.000808	 +0.001674	 +0.002382	 +0.098428
2151470	 +0.018123	 +0.017981	 +0.022672	 +0.000884	 +0.000762	 +0.000808	 +0.001674	 +0.002381	 +0.098429
2156470	 +0.018113	 +0.017984	 +0.022693	 +0.000885	 +0.000762	 +0.000808	 +0.001674	 +0.002380	 +0.098430
2161470	 +0.018081	 +0.017984	 +0.022706	 +0.000883	 +0.000762	 +0.000809	 +0.001673	 +0.002379	 +0.098431
2166470	 +0.018085	 +0.017985	 +0.022744	 +0.000883	 +0.000763	 +0.000809	 +0.001673	 +0.002378	 +0.098432
2171470	 +0.018084	 +0.017978	 +0.022737	 +0.000883	 +0.000763	 +0.000809	 +0.001672	 +0.002377	 +0.098432
2176470	 +0.018079	 +0.017972	 +0.022737	 +0.000882	 +0.000763	 +0.000809	 +0.001672	 +0.002375	 +0.098433
2181470	 +0.018075	 +0.017970	 +0.022738	 +0.000882	 +0.000763	 +0.000809	 +0.001672	 +0.002374	 +0.098434
2186470	 +0.018105	 +0.017999	 +0.022750	 +0.000882	 +0.000763	 +0.000809	 +0.001671	 +0.002373	 +0.098434
2191470	 +0.018092	 +0.018009	 +0.022751	 +0.000881	 +0.000763	 +0.000808	 +0.001671	 +0.002372	 +0.098435
2196470	 +0.018090	 +0.018008	 +0.022767	 +0.000881	 +0.000765	 +0.000808	 +0.001670	 +0.002370	 +0.098436
2201470	 +0.018092	 +0.018001	 +0.022790	 +0.000881	 +0.000765	 +0.000808	 +0.001670	 +0.002369	 +0.098436
2201470	 +0.018092	 +0.018001	 +0.022790	 +0.000881	 +0.000765	 +0.000808	 +0.001670	 +0.002369	 +0.098436
2206470	 +0.018081	 +0.018001	 +0.022815	 +0.000881	 +0.000764	 +0.000806	 +0.001669	 +0.002368	 +0.098437
2211470	 +0.018107	 +0.017988	 +0.022800	 +0.000881	 +0.000764	 +0.000806	 +0.001669	 +0.002366	 +0.098438
2216470	 +0.018132	 +0.018000	 +0.022808	 +0.000882	 +0.000764	 +0.000807	 +0.001669	 +0.002365	 +0.098438
2221470	 +0.018162	 +0.018047	 +0.022805	 +0.000882	 +0.000762	 +0.000807	 +0.001668	 +0.002363	 +0.098439
2226470	 +0.018134	 +0.018046	 +0.022810	 +0.000882	 +0.000761	 +0.000807	 +0.001668	 +0.002361	 +0.098439
2231470	 +0.018124	 +0.018021	 +0.022806	 +0.000882	 +0.000761	 +0.000807	 +0.001667	 +0.002360	 +0.098440
2236470	 +0.018155	 +0.018015	 +0.022818	 +0.000882	 +0.000762	 +0.000807	 +0.001667	 +0.002358	 +0.098440
2241470	 +0.018162	 +0.017990	 +0.022822	 +0.000883	 +0.000762	 +0.000807	 +0.001666	 +0.002356	 +0.098441
2246470	 +0.018157	 +0.017991	 +0.022815	 +0.000882	 +0.000761	 +0.000807	 +0.001666	 +0.002355	 +0.098441
2251470	 +0.018160	 +0.017966	 +0.022854	 +0.000882	 +0.000760	 +0.000808	 +0.001665	 +0.002353	 +0.098442
2256470	 +0.018149	 +0.017989	 +0.022800	 +0.000882	 +0.000760	 +0.000809	 +0.001664	 +0.002351	 +0.098442
2261470	 +0.018149	 +0.018001	 +0.022802	 +0.000882	 +0.000761	 +0.000809	 +0.001664	 +0.002349	 +0.098443
2266470	 +0.018176	 +0.017998	 +0.022805	 +0.000882	 +0.000761	 +0.000810	 +0.001663	 +0.002347	 +0.098443
2271470	 +0.018167	 +0.018009	 +0.022800	 +0.000882	 +0.000762	 +0.000810	 +0.001663	 +0.002345	 +0.098444
2276492	 +0.018167	 +0.018009	 +0.022801	 +0.000884	 +0.000762	 +0.000809	 +0.001662	 +0.002343	 +0.098444
2281495	 +0.018167	 +0.018028	 +0.022790	 +0.000883	 +0.000762	 +0.000809	 +0.001662	 +0.002341	 +0.098445
2286496	 +0.018188	 +0.018017	 +0.022782	 +0.000883	 +0.000762	 +0.000811	 +0.001661	 +0.002340	 +0.098445
2291495	 +0.018194	 +0.018015	 +0.022791	 +0.000885	 +0.000762	 +0.000811	 +0.001661	 +0.002339	 +0.098446
2296470	 +0.018199	 +0.018015	 +0.022799	 +0.000884	 +0.000762	 +0.000811	 +0.001661	 +0.002338	 +0.098447
2301470	 +0.018148	 +0.018029	 +0.022812	 +0.000884	 +0.000761	 +0.000811	 +0.001661	 +0.002338	 +0.098447
2306470	 +0.018162	 +0.018026	 +0.022806	 +0.000884	 +0.000763	 +0.000811	 +0.001660	 +0.002337	 +0.098448
2311470	 +0.018123	 +0.018027	 +0.022806	 +0.000885	 +0.000762	 +0.000811	 +0.001660	 +0.002336	 +0.098449
2316470	 +0.018127	 +0.018023	 +0.022800	 +0.000883	 +0.000762	 +0.000813	 +0.001660	 +0.002335	 +0.098450
2321470	 +0.018131	 +0.018024	 +0.022832	 +0.000884	 +0.000762	 +0.000813	 +0.001660	 +0.002334	 +0.098451
2326470	 +0.018128	 +0.018026	 +0.022737	 +0.000885	 +0.000761	 +0.000814	 +0.001659	 +0.002334	 +0.098451
2331470	 +0.018153	 +0.018027	 +0.022743	 +0.000885	 +0.000762	 +0.000814	 +0.001659	 +0.002333	 +0.098452
2336470	 +0.018152	 +0.018011	 +0.022733	 +0.000885	 +0.000762	 +0.000815	 +0.001659	 +0.002332	 +0.098453
2341470	 +0.018115	 +0.018007	 +0.022730	 +0.000884	 +0.000763	 +0.000815	 +0.001658	 +0.002331	 +0.098454
2346470	 +0.018116	 +0.018066	 +0.022728	 +0.000883	 +0.000763	 +0.000814	 +0.001658	 +0.002330	 +0.098454
2351470	 +0.018126	 +0.018049	 +0.022727	 +0.000883	 +0.000763	 +0.000814	 +0.001658	 +0.002329	 +0.098455
2356470	 +0.018133	 +0.018047	 +0.022735	 +0.000884	 +0.000763	 +0.000814	 +0.001657	 +0.002328	 +0.098456
2361470	 +0.018104	 +0.018086	 +0.022736	 +0.000885	 +0.000762	 +0.000813	 +0.001657	 +0.002326	 +0.098456
2366470	 +0.018105	 +0.018129	 +0.022752	 +0.000885	 +0.000766	 +0.000813	 +0.001657	 +0.002325	 +0.098457
2371470	 +0.018109	 +0.018113	 +0.022750	 +0.000884	 +0.000766	 +0.000811	 +0.001656	 +0.002324	 +0.098457
2376470	 +0.018109	 +0.018130	 +0.022782	 +0.000884	 +0.000766	 +0.000812	 +0.001656	 +0.002323	 +0.098458
2381470	 +0.018109	 +0.018119	 +0.022782	 +0.000889	 +0.000766	 +0.000811	 +0.001656	 +0.002321	 +0.098459
2386470	 +0.018107	 +0.018102	 +0.022775	 +0.000889	 +0.000766	 +0.000811	 +0.001655	 +0.002320	 +0.098459
2391470	 +0.018110	 +0.018105	 +0.022776	 +0.000890	 +0.000766	 +0.000811	 +0.001655	 +0.002319	 +0.098460
2396470	 +0.018132	 +0.018092	 +0.022776	 +0.000890	 +0.000766	 +0.000810	 +0.001654	 +0.002317	 +0.098460
2401470	 +0.018120	 +0.018091	 +0.022750	 +0.000890	 +0.000766	 +0.000810	 +0.001654	 +0.002316	 +0.098461
2401470	 +0.018120	 +0.018091	 +0.022750	 +0.000890	 +0.000766	 +0.000810	 +0.001654	 +0.002316	 +0.098461
2406470	 +0.018121	 +0.018079	 +0.022711	 +0.000888	 +0.000766	 +0.000810	 +0.001654	 +0.002315	 +0.098461
2411470	 +0.018104	 +0.018074	 +0.022709	 +0.000887	 +0.000766	 +0.000810	 +0.001653	 +0.002313	 +0.098462
2416470	 +0.018109	 +0.018092	 +0.022697	 +0.000887	 +0.000766	 +0.000811	 +0.001653	 +0.002312	 +0.098462
2421470	 +0.018093	 +0.018084	 +0.022746	 +0.000887	 +0.000766	 +0.000811	 +0.001652	 +0.002310	 +0.098463
2426470	 +0.018061	 +0.018101	 +0.022746	 +0.000887	 +0.000766	 +0.000812	 +0.001652	 +0.002308	 +0.098463
2431470	 +0.018047	 +0.018108	 +0.022767	 +0.000886	 +0.000766	 +0.000812	 +0.001651	 +0.002307	 +0.098463
2436470	 +0.018048	 +0.018102	 +0.022757	 +0.000887	 +0.000763	 +0.000812	 +0.001651	 +0.002305	 +0.098464
2441470	 +0.018099	 +0.018101	 +0.022708	 +0.000887	 +0.000764	 +0.000811	 +0.001651	 +0.002303	 +0.098464
2446470	 +0.018100	 +0.018121	 +0.022687	 +0.000889	 +0.000763	 +0.000812	 +0.001650	 +0.002302	 +0.098465
2451470	 +0.018100	 +0.018121	 +0.022678	 +0.000890	 +0.000763	 +0.000811	 +0.001650	 +0.002300	 +0.098465
2456470	 +0.018107	 +0.018122	 +0.022702	 +0.000890	 +0.000764	 +0.000812	 +0.001649	 +0.002298	 +0.098465
2461470	 +0.018098	 +0.018124	 +0.022745	 +0.000890	 +0.000763	 +0.000814	 +0.001649	 +0.002296	 +0.098466
2466470	 +0.018099	 +0.018122	 +0.022738	 +0.000890	 +0.000763	 +0.000813	 +0.001648	 +0.002294	 +0.098466
2471470	 +0.018099	 +0.018125	 +0.022725	 +0.000891	 +0.000762	 +0.000813	 +0.001648	 +0.002292	 +0.098466
2476498	 +0.018107	 +0.018136	 +0.022700	 +0.000891	 +0.000762	 +0.000814	 +0.001647	 +0.002290	 +0.098467
2481495	 +0.018107	 +0.018135	 +0.022691	 +0.000891	 +0.000762	 +0.000815	 +0.001647	 +0.002288	 +0.098467
2486495	 +0.018107	 +0.018165	 +0.022691	 +0.000892	 +0.000762	 +0.000815	 +0.001647	 +0.002287	 +0.098467
2491501	 +0.018103	 +0.018096	 +0.022687	 +0.000893	 +0.000762	 +0.000815	 +0.001646	 +0.002286	 +0.098468
2496470	 +0.018192	 +0.018075	 +0.022677	 +0.000893	 +0.000763	 +0.000815	 +0.001646	 +0.002285	 +0.098469
2501470	 +0.018157	 +0.018094	 +0.022704	 +0.000898	 +0.000764	 +0.000815	 +0.001646	 +0.002285	 +0.098469
2506470	 +0.018165	 +0.018054	 +0.022721	 +0.000899	 +0.000764	 +0.000816	 +0.001646	 +0.002284	 +0.098470
2511470	 +0.018146	 +0.018064	 +0.022771	 +0.000898	 +0.000764	 +0.000815	 +0.001646	 +0.002283	 +0.098471
2516470	 +0.018171	 +0.018065	 +0.022800	 +0.000898	 +0.000763	 +0.000815	 +0.001646	 +0.002282	 +0.098471
2521470	 +0.018164	 +0.018042	 +0.022795	 +0.000897	 +0.000763	 +0.000816	 +0.001645	 +0.002281	 +0.098472
2526470	 +0.018153	 +0.018048	 +0.022780	 +0.000898	 +0.000764	 +0.000814	 +0.001645	 +0.002281	 +0.098472
2531470	 +0.018149	 +0.018041	 +0.022778	 +0.000898	 +0.000765	 +0.000817	 +0.001645	 +0.002280	 +0.098473
2536470	 +0.018151	 +0.018052	 +0.022731	 +0.000898	 +0.000766	 +0.000816	 +0.001645	 +0.002279	 +0.098474
2541470	 +0.018152	 +0.018061	 +0.022730	 +0.000899	 +0.000764	 +0.000816	 +0.001645	 +0.002278	 +0.098474
2546470	 +0.018150	 +0.018044	 +0.022731	 +0.000899	 +0.000764	 +0.000816	 +0.001645	 +0.002277	 +0.098475
2551470	 +0.018153	 +0.018003	 +0.022709	 +0.000900	 +0.000765	 +0.000817	 +0.001644	 +0.002276	 +0.098475
2556469	 +0.018170	 +0.017990	 +0.022712	 +0.000898	 +0.000764	 +0.000817	 +0.001644	 +0.002275	 +0.098476
2561470	 +0.018169	 +0.017971	 +0.022704	 +0.000899	 +0.000764	 +0.000817	 +0.001644	 +0.002274	 +0.098476
2566470	 +0.018169	 +0.018004	 +0.022692	 +0.000899	 +0.000765	 +0.000817	 +0.001644	 +0.002272	 +0.098477
2571470	 +0.018169	 +0.017986	 +0.022683	 +0.000900	 +0.000768	 +0.000817	 +0.001644	 +0.002271	 +0.098477
2576470	 +0.018177	 +0.017982	 +0.022682	 +0.000901	 +0.000768	 +0.000817	 +0.001643	 +0.002270	 +0.098478
2581470	 +0.018176	 +0.017963	 +0.022678	 +0.000900	 +0.000767	 +0.000818	 +0.001643	 +0.002269	 +0.098478
2586470	 +0.018185	 +0.017957	 +0.022658	 +0.000900	 +0.000769	 +0.000817	 +0.001643	 +0.002267	 +0.098478
2591470	 +0.018188	 +0.017956	 +0.022663	 +0.000900	 +0.000769	 +0.000817	 +0.001642	 +0.002266	 +0.098479
2596470	 +0.018173	 +0.017951	 +0.022708	 +0.000898	 +0.000775	 +0.000816	 +0.001642	 +0.002265	 +0.098479
2601470	 +0.018176	 +0.017951	 +0.022713	 +0.000897	 +0.000775	 +0.000816	 +0.001642	 +0.002263	 +0.098479
2601470	 +0.018176	 +0.017951	 +0.022713	 +0.000897	 +0.000775	 +0.000816	 +0.001642	 +0.002263	 +0.098479
2606470	 +0.018175	 +0.017943	 +0.022714	 +0.000896	 +0.000775	 +0.000816	 +0.001642	 +0.002262	 +0.098480
2611470	 +0.018175	 +0.017934	 +0.022636	 +0.000895	 +0.000776	 +0.000816	 +0.001641	 +0.002260	 +0.098480
2616470	 +0.018176	 +0.017985	 +0.022636	 +0.000895	 +0.000777	 +0.000816	 +0.001641	 +0.002259	 +0.098480
2621470	 +0.018198	 +0.018004	 +0.022663	 +0.000894	 +0.000777	 +0.000816	 +0.001641	 +0.002257	 +0.098481
2626470	 +0.018173	 +0.018008	 +0.022663	 +0.000895	 +0.000777	 +0.000816	 +0.001640	 +0.002256	 +0.098481
2631470	 +0.018166	 +0.017991	 +0.022681	 +0.000894	 +0.000778	 +0.000816	 +0.001640	 +0.002254	 +0.098481
2636470	 +0.018166	 +0.017979	 +0.022682	 +0.000892	 +0.000780	 +0.000816	 +0.001639	 +0.002252	 +0.098482
2641470	 +0.018171	 +0.017981	 +0.022681	 +0.000891	 +0.000781	 +0.000816	 +0.001639	 +0.002251	 +0.098482
2646470	 +0.018171	 +0.017987	 +0.022678	 +0.000892	 +0.000781	 +0.000814	 +0.001639	 +0.002249	 +0.098482
2651470	 +0.018173	 +0.017988	 +0.022678	 +0.000893	 +0.000781	 +0.000814	 +0.001638	 +0.002247	 +0.098482
2656470	 +0.018170	 +0.017986	 +0.022677	 +0.000893	 +0.000781	 +0.000814	 +0.001638	 +0.002245	 +0.098482
2661470	 +0.018222	 +0.017958	 +0.022662	 +0.000892	 +0.000781	 +0.000813	 +0.001637	 +0.002244	 +0.098483
2666470	 +0.018218	 +0.017986	 +0.022684	 +0.000892	 +0.000781	 +0.000813	 +0.001637	 +0.002242	 +0.098483
2671470	 +0.018210	 +0.017986	 +0.022682	 +0.000892	 +0.000781	 +0.000813	 +0.001636	 +0.002240	 +0.098483
2676493	 +0.018239	 +0.017983	 +0.022768	 +0.000892	 +0.000781	 +0.000813	 +0.001636	 +0.002238	 +0.098483
2681496	 +0.018245	 +0.017961	 +0.022775	 +0.000892	 +0.000782	 +0.000812	 +0.001635	 +0.002236	 +0.098483
2686495	 +0.018237	 +0.017958	 +0.022757	 +0.000892	 +0.000784	 +0.000813	 +0.001635	 +0.002235	 +0.098483
2691709	 +0.018253	 +0.017956	 +0.022757	 +0.000892	 +0.000784	 +0.000814	 +0.001635	 +0.002233	 +0.098484
2696470	 +0.018280	 +0.017970	 +0.022767	 +0.000891	 +0.000785	 +0.000814	 +0.001635	 +0.002233	 +0.098484
2701470	 +0.018253	 +0.017974	 +0.022777	 +0.000892	 +0.000785	 +0.000814	 +0.001635	 +0.002232	 +0.098485
2706470	 +0.018258	 +0.017973	 +0.022792	 +0.000892	 +0.000785	 +0.000814	 +0.001635	 +0.002231	 +0.098486
2711470	 +0.018293	 +0.017965	 +0.022777	 +0.000893	 +0.000786	 +0.000812	 +0.001635	 +0.002231	 +0.098486
2716470	 +0.018284	 +0.017955	 +0.022790	 +0.000893	 +0.000787	 +0.000812	 +0.001635	 +0.002230	 +0.098487
2721470	 +0.018287	 +0.017942	 +0.022771	 +0.000893	 +0.000786	 +0.000811	 +0.001634	 +0.002229	 +0.098487
2726470	 +0.018284	 +0.017969	 +0.022726	 +0.000893	 +0.000785	 +0.000811	 +0.001634	 +0.002228	 +0.098487
2731470	 +0.018268	 +0.017958	 +0.022735	 +0.000893	 +0.000784	 +0.000811	 +0.001634	 +0.002227	 +0.098488
2736470	 +0.018252	 +0.017956	 +0.022741	 +0.000894	 +0.000785	 +0.000811	 +0.001634	 +0.002227	 +0.098488
2741470	 +0.018250	 +0.017961	 +0.022736	 +0.000894	 +0.000784	 +0.000811	 +0.001634	 +0.002226	 +0.098489
2746470	 +0.018272	 +0.017972	 +0.022772	 +0.000894	 +0.000784	 +0.000811	 +0.001634	 +0.002225	 +0.098489
2751470	 +0.018267	 +0.017971	 +0.022769	 +0.000893	 +0.000784	 +0.000811	 +0.001633	 +0.002224	 +0.098490
2756470	 +0.018271	 +0.017973	 +0.022757	 +0.000894	 +0.000783	 +0.000811	 +0.001633	 +0.002223	 +0.098490
2761470	 +0.018276	 +0.018052	 +0.022798	 +0.000896	 +0.000783	 +0.000810	 +0.001633	 +0.002222	 +0.098490
2766470	 +0.018280	 +0.018082	 +0.022804	 +0.000897	 +0.000783	 +0.000810	 +0.001633	 +0.002220	 +0.098491
2771470	 +0.018286	 +0.018109	 +0.022809	 +0.000896	 +0.000784	 +0.000810	 +0.001633	 +0.002219	 +0.098491
2776470	 +0.018275	 +0.018109	 +0.022826	 +0.000894	 +0.000784	 +0.000810	 +0.001632	 +0.002218	 +0.098491
2781470	 +0.018273	 +0.018103	 +0.022829	 +0.000894	 +0.000786	 +0.000810	 +0.001632	 +0.002217	 +0.098492
2786470	 +0.018277	 +0.018113	 +0.022873	 +0.000894	 +0.000787	 +0.000809	 +0.001632	 +0.002216	 +0.098492
2791470	 +0.018287	 +0.018114	 +0.022894	 +0.000894	 +0.000787	 +0.000807	 +0.001632	 +0.002214	 +0.098492
2796470	 +0.018288	 +0.018114	 +0.022887	 +0.000893	 +0.000787	 +0.000807	 +0.001631	 +0.002213	 +0.098492
2801470	 +0.018258	 +0.018131	 +0.022855	 +0.000894	 +0.000785	 +0.000807	 +0.001631	 +0.002212	 +0.098493
2801470	 +0.018258	 +0.018131	 +0.022855	 +0.000894	 +0.000785	 +0.000807	 +0.001631	 +0.002212	 +0.098493
2806470	 +0.018266	 +0.018132	 +0.022863	 +0.000894	 +0.000785	 +0.000805	 +0.001631	 +0.002210	 +0.098493
2811470	 +0.018264	 +0.018136	 +0.022864	 +0.000894	 +0.000785	 +0.000805	 +0.001631	 +0.002209	 +0.098493
2816470	 +0.018270	 +0.018127	 +0.022884	 +0.000894	 +0.000785	 +0.000805	 +0.001630	 +0.002207	 +0.098493
2821470	 +0.018277	 +0.018123	 +0.022916	 +0.000897	 +0.000786	 +0.000804	 +0.001630	 +0.002206	 +0.098494
2826470	 +0.018308	 +0.018122	 +0.022925	 +0.000897	 +0.000785	 +0.000804	 +0.001630	 +0.002204	 +0.098494
2831470	 +0.018315	 +0.018113	 +0.022958	 +0.000897	 +0.000786	 +0.000803	 +0.001629	 +0.002203	 +0.098494
2836470	 +0.018311	 +0.018127	 +0.022915	 +0.000895	 +0.000784	 +0.000803	 +0.001629	 +0.002201	 +0.098494
2841470	 +0.018310	 +0.018127	 +0.022896	 +0.000896	 +0.000785	 +0.000803	 +0.001629	 +0.002199	 +0.098494
2846470	 +0.018309	 +0.018149	 +0.022950	 +0.000896	 +0.000785	 +0.000803	 +0.001628	 +0.002198	 +0.098494
2851470	 +0.018317	 +0.018149	 +0.022948	 +0.000900	 +0.000784	 +0.000803	 +0.001628	 +0.002196	 +0.098494
2856470	 +0.018320	 +0.018152	 +0.022947	 +0.000901	 +0.000784	 +0.000802	 +0.001628	 +0.002194	 +0.098494
2861470	 +0.018317	 +0.018179	 +0.022966	 +0.000901	 +0.000784	 +0.000800	 +0.001627	 +0.002192	 +0.098494
2866470	 +0.018316	 +0.018177	 +0.022967	 +0.000900	 +0.000785	 +0.000800	 +0.001627	 +0.002190	 +0.098494
2871470	 +0.018279	 +0.018168	 +0.022912	 +0.000902	 +0.000785	 +0.000800	 +0.001626	 +0.002189	 +0.098494
2876493	 +0.018199	 +0.018167	 +0.022916	 +0.000901	 +0.000785	 +0.000801	 +0.001626	 +0.002187	 +0.098494
2881496	 +0.018191	 +0.018164	 +0.022887	 +0.000900	 +0.000784	 +0.000800	 +0.001626	 +0.002185	 +0.098494
2886489	 +0.018206	 +0.018134	 +0.022892	 +0.000900	 +0.000784	 +0.000800	 +0.001626	 +0.002183	 +0.098495
2891495	 +0.018200	 +0.018126	 +0.022892	 +0.000900	 +0.000784	 +0.000799	 +0.001625	 +0.002182	 +0.098495
2896470	 +0.018197	 +0.018136	 +0.022895	 +0.000900	 +0.000784	 +0.000798	 +0.001625	 +0.002182	 +0.098495
2901470	 +0.018197	 +0.018116	 +0.022900	 +0.000900	 +0.000785	 +0.000798	 +0.001625	 +0.002181	 +0.098496
2906470	 +0.018197	 +0.018078	 +0.022913	 +0.000900	 +0.000785	 +0.000798	 +0.001625	 +0.002180	 +0.098496
2911470	 +0.018192	 +0.018081	 +0.022907	 +0.000900	 +0.000786	 +0.000799	 +0.001625	 +0.002180	 +0.098497
2916470	 +0.018188	 +0.018071	 +0.022965	 +0.000901	 +0.000786	 +0.000800	 +0.001625	 +0.002179	 +0.098497
2921470	 +0.018167	 +0.018066	 +0.022951	 +0.000900	 +0.000786	 +0.000800	 +0.001625	 +0.002178	 +0.098497
2926470	 +0.018171	 +0.018078	 +0.022950	 +0.000899	 +0.000785	 +0.000799	 +0.001625	 +0.002177	 +0.098498
2931470	 +0.018170	 +0.018145	 +0.022850	 +0.000897	 +0.000785	 +0.000799	 +0.001625	 +0.002176	 +0.098498
2936470	 +0.018152	 +0.018148	 +0.022923	 +0.000897	 +0.000787	 +0.000797	 +0.001625	 +0.002175	 +0.098498
2941470	 +0.018162	 +0.018119	 +0.022941	 +0.000897	 +0.000787	 +0.000797	 +0.001625	 +0.002174	 +0.098499
2946470	 +0.018166	 +0.018120	 +0.022942	 +0.000896	 +0.000783	 +0.000798	 +0.001625	 +0.002173	 +0.098499
2951470	 +0.018170	 +0.018100	 +0.022931	 +0.000895	 +0.000783	 +0.000798	 +0.001625	 +0.002172	 +0.098499
2956470	 +0.018159	 +0.018077	 +0.022966	 +0.000894	 +0.000783	 +0.000799	 +0.001625	 +0.002171	 +0.098499
2961470	 +0.018134	 +0.018088	 +0.023004	 +0.000896	 +0.000782	 +0.000799	 +0.001625	 +0.002170	 +0.098500
2966470	 +0.018129	 +0.018095	 +0.022990	 +0.000895	 +0.000783	 +0.000799	 +0.001625	 +0.002168	 +0.098500
2971470	 +0.018133	 +0.018097	 +0.022971	 +0.000896	 +0.000784	 +0.000798	 +0.001625	 +0.002167	 +0.098500
2976470	 +0.018133	 +0.018105	 +0.022950	 +0.000896	 +0.000783	 +0.000797	 +0.001625	 +0.002166	 +0.098500
2981470	 +0.018139	 +0.018133	 +0.022954	 +0.000896	 +0.000783	 +0.000796	 +0.001624	 +0.002164	 +0.098500
2986470	 +0.018145	 +0.018129	 +0.022945	 +0.000896	 +0.000783	 +0.000796	 +0.001624	 +0.002163	 +0.098501
2991470	 +0.018223	 +0.018157	 +0.022937	 +0.000895	 +0.000783	 +0.000796	 +0.001624	 +0.002162	 +0.098501
2996470	 +0.018227	 +0.018153	 +0.022917	 +0.000895	 +0.000783	 +0.000797	 +0.001624	 +0.002160	 +0.098501
3001470	 +0.018210	 +0.018174	 +0.022906	 +0.000895	 +0.000783	 +0.000797	 +0.001624	 +0.002159	 +0.098501
3001470	 +0.018210	 +0.018174	 +0.022906	 +0.000895	 +0.000783	 +0.000797	 +0.001624	 +0.002159	 +0.098501
