Timestamp [us]	AccX [m/s²]	AccY [m/s²]	AccZ [m/s²]	OmgX [rad/s]	OmgY [rad/s]	OmgZ [rad/s]	NRpyX [rad]	NRpyY [rad]	NRpyZ [rad]	Vx [m/s]	Vy [m/s]	Vz [m/s]
1316475	 +0.036049	 -0.179816	 -9.966825	 -0.006540	 +0.002463	 -0.000543	 -0.100368	 +0.091218	 +2.290533	 -1.622337	 +1.133710	 -1.190904
1321475	 +0.046783	 -0.200096	 -9.952916	 -0.005977	 +0.002595	 -0.000267	 -0.100373	 +0.091217	 +2.290195	 -1.622414	 +1.134715	 -1.190338
1326475	 +0.065255	 -0.193117	 -9.958690	 -0.005929	 +0.002271	 +0.000526	 -0.100377	 +0.091214	 +2.289862	 -1.622597	 +1.135776	 -1.189860
1331475	 +0.067529	 -0.173321	 -9.934559	 -0.007106	 +0.001976	 -0.000025	 -0.100387	 +0.091210	 +2.289526	 -1.622881	 +1.136782	 -1.189285
1336475	 +0.077578	 -0.188652	 -9.954876	 -0.005887	 +0.001751	 +0.001308	 -0.100391	 +0.091205	 +2.289196	 -1.623129	 +1.137878	 -1.188810
1341475	 +0.061853	 -0.192825	 -9.947893	 -0.006019	 +0.001916	 -0.000061	 -0.100396	 +0.091200	 +2.288860	 -1.623314	 +1.138929	 -1.188292
1346475	 +0.049332	 -0.210287	 -9.963154	 -0.005082	 +0.002012	 -0.001016	 -0.100396	 +0.091195	 +2.288519	 -1.623383	 +1.139992	 -1.187836
1351475	 +0.047436	 -0.208944	 -9.954592	 -0.006825	 +0.002015	 -0.001706	 -0.100406	 +0.091190	 +2.288175	 -1.623456	 +1.141043	 -1.187337
1356475	 +0.060116	 -0.207800	 -9.941097	 -0.006740	 +0.002405	 +0.000139	 -0.100414	 +0.091188	 +2.287839	 -1.623583	 +1.142139	 -1.186777
1361475	 +0.059449	 -0.207544	 -9.963932	 -0.005179	 +0.001839	 +0.000802	 -0.100414	 +0.091183	 +2.287507	 -1.623694	 +1.143231	 -1.186330
1366475	 +0.049274	 -0.183778	 -9.980157	 -0.006410	 +0.003025	 +0.000199	 -0.100421	 +0.091184	 +2.287172	 -1.623848	 +1.144207	 -1.185971
1371475	 +0.017951	 -0.207843	 -9.962902	 -0.006719	 +0.002527	 +0.000720	 -0.100429	 +0.091182	 +2.286839	 -1.623821	 +1.145145	 -1.185500
1376475	 +0.025365	 -0.204153	 -9.927240	 -0.007798	 +0.002864	 +0.000465	 -0.100442	 +0.091182	 +2.286505	 -1.623856	 +1.146099	 -1.184858
1381475	 +0.055736	 -0.204864	 -9.971651	 -0.006522	 +0.002119	 +0.000883	 -0.100449	 +0.091179	 +2.286173	 -1.623956	 +1.147170	 -1.184449
1386475	 +0.061909	 -0.182458	 -9.954231	 -0.004542	 +0.003037	 -0.000227	 -0.100447	 +0.091180	 +2.285835	 -1.624172	 +1.148191	 -1.183968
1391475	 +0.052223	 -0.194702	 -9.956025	 -0.005667	 +0.002615	 +0.000757	 -0.100449	 +0.091179	 +2.285503	 -1.624308	 +1.149215	 -1.183486
1396475	 +0.073994	 -0.211803	 -9.962516	 -0.006533	 +0.002642	 -0.000234	 -0.100457	 +0.091177	 +2.285165	 -1.624448	 +1.150378	 -1.183036
1401475	 +0.072341	 -0.199813	 -9.930779	 -0.007317	 +0.003154	 +0.000394	 -0.100468	 +0.091179	 +2.284831	 -1.624647	 +1.151496	 -1.182435
1401475	 +0.072341	 -0.199813	 -9.930779	 -0.007317	 +0.003154	 +0.000394	 -0.100468	 +0.091179	 +2.284831	 -1.624647	 +1.151496	 -1.182435
1406475	 +0.062875	 -0.211691	 -9.943819	 -0.006869	 +0.003137	 +0.000523	 -0.100477	 +0.091181	 +2.284497	 -1.624761	 +1.152618	 -1.181888
1411475	 +0.041561	 -0.212188	 -9.971637	 -0.005719	 +0.002756	 +0.000311	 -0.100480	 +0.091180	 +2.284162	 -1.624785	 +1.153660	 -1.181470
1416475	 +0.052665	 -0.193103	 -9.980193	 -0.005683	 +0.001650	 -0.000806	 -0.100483	 +0.091173	 +2.283822	 -1.624910	 +1.154682	 -1.181108
1421476	 +0.059095	 -0.182721	 -9.937942	 -0.006966	 +0.001685	 -0.000346	 -0.100493	 +0.091167	 +2.283485	 -1.625123	 +1.155695	 -1.180544
1426475	 +0.077646	 -0.181877	 -9.963164	 -0.006821	 +0.000920	 +0.000226	 -0.100502	 +0.091158	 +2.283150	 -1.625381	 +1.156776	 -1.180115
1431475	 +0.067202	 -0.183432	 -9.960128	 -0.005751	 +0.001934	 -0.000583	 -0.100505	 +0.091153	 +2.282811	 -1.625602	 +1.157822	 -1.179665
1436475	 +0.056877	 -0.205822	 -9.941816	 -0.005770	 +0.002683	 +0.000692	 -0.100508	 +0.091152	 +2.282479	 -1.625718	 +1.158905	 -1.179108
1441475	 +0.053034	 -0.225915	 -9.940529	 -0.006423	 +0.002062	 +0.000095	 -0.100515	 +0.091148	 +2.282143	 -1.625746	 +1.160038	 -1.178534
1446475	 +0.039453	 -0.198949	 -9.954951	 -0.005975	 +0.001742	 -0.000774	 -0.100520	 +0.091142	 +2.281803	 -1.625821	 +1.161032	 -1.178038
1451476	 +0.058078	 -0.212868	 -9.976734	 -0.006473	 +0.003031	 -0.000140	 -0.100527	 +0.091142	 +2.281466	 -1.625889	 +1.162143	 -1.177651
1456475	 +0.043601	 -0.196234	 -9.977438	 -0.005822	 +0.002568	 +0.000816	 -0.100531	 +0.091141	 +2.281134	 -1.625971	 +1.163144	 -1.177270
1461470	 +0.055531	 -0.201257	 -9.945885	 -0.006302	 +0.003167	 -0.000401	 -0.100537	 +0.091142	 +2.280795	 -1.626094	 +1.164207	 -1.176735
1466470	 +0.056951	 -0.200947	 -9.943901	 -0.005799	 +0.002744	 +0.000632	 -0.100540	 +0.091142	 +2.280462	 -1.626224	 +1.165275	 -1.176191
1471487	 +0.067425	 -0.199014	 -9.956721	 -0.006303	 +0.002697	 -0.000667	 -0.100547	 +0.091141	 +2.280122	 -1.626385	 +1.166376	 -1.175716
1476492	 +0.066568	 -0.194799	 -9.971426	 -0.005207	 +0.002888	 +0.000427	 -0.100547	 +0.091141	 +2.279788	 -1.626550	 +1.167461	 -1.175316
1481752	 +0.069034	 -0.192433	 -9.951440	 -0.006962	 +0.001607	 +0.000735	 -0.100556	 +0.091135	 +2.279456	 -1.626744	 +1.168547	 -1.174820
1486710	 +0.062623	 -0.175173	 -9.933179	 -0.006696	 +0.003300	 -0.000400	 -0.100565	 +0.091137	 +2.279117	 -1.626994	 +1.169553	 -1.174238
1491470	 +0.056348	 -0.180261	 -9.952292	 -0.006660	 +0.002607	 -0.001178	 -0.100573	 +0.091135	 +2.278775	 -1.627191	 +1.170552	 -1.173746
1496470	 +0.038319	 -0.192165	 -9.903928	 -0.006921	 +0.002143	 -0.001101	 -0.100624	 +0.091442	 +2.278293	 -1.591381	 +1.154921	 -1.104354
1501470	 +0.055763	 -0.169658	 -9.963226	 -0.005624	 +0.002605	 +0.000201	 -0.100636	 +0.091516	 +2.277923	 -1.582916	 +1.151868	 -1.087345
1506470	 +0.058784	 -0.186615	 -9.939612	 -0.005427	 +0.002335	 -0.000107	 -0.100640	 +0.091531	 +2.277578	 -1.580990	 +1.151922	 -1.082784
1511470	 +0.063240	 -0.171112	 -9.984693	 -0.005686	 +0.001672	 +0.000523	 -0.100644	 +0.091530	 +2.277243	 -1.580695	 +1.152676	 -1.081492
1516470	 +0.046192	 -0.172290	 -9.976227	 -0.005568	 +0.002185	 -0.000110	 -0.100647	 +0.091527	 +2.276906	 -1.580729	 +1.153546	 -1.080883
1521470	 +0.072152	 -0.205749	 -9.975305	 -0.005101	 +0.002308	 +0.000339	 -0.100647	 +0.091525	 +2.276571	 -1.580814	 +1.154668	 -1.080441
1526470	 +0.066021	 -0.198808	 -9.953533	 -0.005010	 +0.002601	 -0.000036	 -0.100647	 +0.091523	 +2.276235	 -1.580943	 +1.155754	 -1.079935
1531470	 +0.067006	 -0.180818	 -9.947498	 -0.005553	 +0.002116	 -0.000327	 -0.100649	 +0.091519	 +2.275897	 -1.581151	 +1.156788	 -1.079419
1536470	 +0.078688	 -0.211002	 -9.960788	 -0.006447	 +0.002823	 -0.000235	 -0.100657	 +0.091519	 +2.275559	 -1.581276	 +1.157965	 -1.078961
1541470	 +0.082310	 -0.214968	 -9.941417	 -0.006782	 +0.002588	 +0.000029	 -0.100665	 +0.091517	 +2.275223	 -1.581410	 +1.159170	 -1.078407
1546470	 +0.050755	 -0.222651	 -9.958498	 -0.005884	 +0.003025	 -0.000795	 -0.100670	 +0.091518	 +2.274883	 -1.581401	 +1.160280	 -1.077920
1551470	 +0.064639	 -0.223270	 -9.952299	 -0.006702	 +0.002090	 +0.000740	 -0.100678	 +0.091514	 +2.274550	 -1.581438	 +1.161445	 -1.077408
1556470	 +0.044103	 -0.224371	 -9.907114	 -0.006330	 +0.002586	 +0.001473	 -0.100684	 +0.091513	 +2.274221	 -1.581435	 +1.162538	 -1.076663
1561470	 +0.055868	 -0.198998	 -9.953963	 -0.006626	 +0.002479	 -0.000241	 -0.100692	 +0.091511	 +2.273884	 -1.581533	 +1.163591	 -1.076168
1566470	 +0.067540	 -0.205886	 -9.954677	 -0.005206	 +0.002717	 -0.000597	 -0.100693	 +0.091510	 +2.273545	 -1.581642	 +1.164712	 -1.075678
1571470	 +0.038014	 -0.216311	 -9.963941	 -0.004748	 +0.003718	 +0.001247	 -0.100691	 +0.091514	 +2.273214	 -1.581610	 +1.165754	 -1.075215
1576470	 +0.052008	 -0.212800	 -9.957879	 -0.004847	 +0.002634	 +0.000927	 -0.100689	 +0.091513	 +2.272882	 -1.581640	 +1.166838	 -1.074731
1581470	 +0.071896	 -0.179459	 -9.959419	 -0.005489	 +0.002880	 -0.000215	 -0.100692	 +0.091513	 +2.272545	 -1.581858	 +1.167889	 -1.074279
1586470	 +0.086728	 -0.201245	 -9.955893	 -0.005260	 +0.001242	 -0.000610	 -0.100693	 +0.091505	 +2.272206	 -1.582043	 +1.169067	 -1.073807
1591470	 +0.057693	 -0.199080	 -9.907196	 -0.006615	 +0.001985	 -0.000845	 -0.100701	 +0.091500	 +2.271866	 -1.582177	 +1.170130	 -1.073081
1596470	 +0.059752	 -0.190118	 -9.894206	 -0.005865	 +0.001027	 +0.001249	 -0.100705	 +0.091491	 +2.271537	 -1.582359	 +1.171172	 -1.072296
1601470	 +0.065579	 -0.196367	 -9.932914	 -0.006635	 +0.001270	 -0.000395	 -0.100713	 +0.091483	 +2.271199	 -1.582509	 +1.172256	 -1.071702
1601470	 +0.065579	 -0.196367	 -9.932914	 -0.006635	 +0.001270	 -0.000395	 -0.100713	 +0.091483	 +2.271199	 -1.582509	 +1.172256	 -1.071702
1606470	 +0.047696	 -0.199393	 -9.948526	 -0.007031	 +0.001299	 -0.000914	 -0.100723	 +0.091474	 +2.270859	 -1.582580	 +1.173282	 -1.071176
1611470	 +0.068084	 -0.203791	 -9.957284	 -0.005167	 +0.002329	 -0.001183	 -0.100724	 +0.091471	 +2.270517	 -1.582693	 +1.174401	 -1.070700
1616470	 +0.054794	 -0.188914	 -9.948037	 -0.006510	 +0.001924	 -0.000520	 -0.100732	 +0.091465	 +2.270178	 -1.582826	 +1.175421	 -1.070180
1621470	 +0.052810	 -0.196545	 -9.923651	 -0.005430	 +0.003238	 -0.000123	 -0.100734	 +0.091467	 +2.269841	 -1.582940	 +1.176459	 -1.069534
1626470	 +0.065702	 -0.193248	 -9.935790	 -0.005723	 +0.001835	 -0.000627	 -0.100738	 +0.091461	 +2.269502	 -1.583098	 +1.177535	 -1.068956
1631470	 +0.056317	 -0.186874	 -9.958092	 -0.006370	 +0.001294	 -0.000806	 -0.100744	 +0.091453	 +2.269162	 -1.583236	 +1.178555	 -1.068488
1636470	 +0.065974	 -0.211089	 -9.936583	 -0.004810	 +0.002407	 -0.000715	 -0.100744	 +0.091450	 +2.268822	 -1.583327	 +1.179692	 -1.067905
1641470	 +0.061791	 -0.179113	 -9.960624	 -0.005665	 +0.003123	 -0.000270	 -0.100747	 +0.091451	 +2.268484	 -1.583509	 +1.180708	 -1.067455
1646470	 +0.062042	 -0.172059	 -9.920910	 -0.007153	 +0.002658	 -0.000561	 -0.100758	 +0.091450	 +2.268145	 -1.583744	 +1.181704	 -1.066812
1651470	 +0.030618	 -0.162862	 -9.936847	 -0.006015	 +0.002510	 -0.000190	 -0.100763	 +0.091447	 +2.267808	 -1.583903	 +1.182550	 -1.066238
1656470	 +0.044181	 -0.168660	 -9.950742	 -0.005520	 +0.001784	 +0.000624	 -0.100765	 +0.091442	 +2.267475	 -1.584073	 +1.183466	 -1.065737
1661470	 +0.073550	 -0.200773	 -9.943259	 -0.005839	 +0.001814	 -0.000086	 -0.100769	 +0.091437	 +2.267139	 -1.584221	 +1.184599	 -1.065196
1666470	 +0.050514	 -0.229388	 -9.949368	 -0.005325	 +0.002402	 +0.000204	 -0.100770	 +0.091434	 +2.266804	 -1.584182	 +1.185736	 -1.064660
1671470	 +0.076379	 -0.199283	 -9.954162	 -0.006623	 +0.002897	 +0.000962	 -0.100777	 +0.091435	 +2.266472	 -1.584335	 +1.186875	 -1.064175
1676493	 +0.048845	 -0.195833	 -9.943738	 -0.005936	 +0.002640	 +0.000177	 -0.100782	 +0.091433	 +2.266136	 -1.584421	 +1.187899	 -1.063627
1681704	 +0.051430	 -0.207960	 -9.924799	 -0.005506	 +0.002298	 +0.000450	 -0.100784	 +0.091431	 +2.265803	 -1.584481	 +1.188972	 -1.062981
1686710	 +0.060243	 -0.243240	 -9.927371	 -0.005828	 +0.002593	 +0.000596	 -0.100787	 +0.091429	 +2.265469	 -1.584434	 +1.190192	 -1.062334
1691733	 +0.044276	 -0.208922	 -9.930365	 -0.006293	 +0.003041	 +0.000168	 -0.100794	 +0.091430	 +2.265134	 -1.584463	 +1.191241	 -1.061711
1696470	 +0.047185	 -0.191315	 -9.956586	 -0.005718	 +0.002854	 +0.001010	 -0.100839	 +0.091740	 +2.264668	 -1.549218	 +1.174628	 -0.999861
1701470	 +0.066521	 -0.198845	 -9.964088	 -0.005761	 +0.002282	 -0.000335	 -0.100854	 +0.091812	 +2.264297	 -1.540787	 +1.171468	 -0.984602
1706470	 +0.045662	 -0.211858	 -9.985000	 -0.005455	 +0.002140	 +0.000046	 -0.100858	 +0.091826	 +2.263954	 -1.538693	 +1.171494	 -0.980671
1711470	 +0.056367	 -0.204966	 -9.961894	 -0.005161	 +0.003628	 +0.000395	 -0.100859	 +0.091834	 +2.263617	 -1.538236	 +1.172319	 -0.979346
1716470	 +0.054221	 -0.204471	 -9.953196	 -0.006262	 +0.002732	 -0.000099	 -0.100866	 +0.091834	 +2.263280	 -1.538157	 +1.173323	 -0.978634
1721470	 +0.050359	 -0.193847	 -9.956397	 -0.005791	 +0.001363	 -0.000884	 -0.100870	 +0.091826	 +2.262939	 -1.538195	 +1.174323	 -0.978098
1726470	 +0.068997	 -0.180064	 -9.956217	 -0.007497	 +0.003107	 +0.000137	 -0.100882	 +0.091827	 +2.262603	 -1.538366	 +1.175361	 -0.977616
1731470	 +0.063142	 -0.195519	 -9.933564	 -0.008470	 +0.003160	 +0.000244	 -0.100900	 +0.091829	 +2.262268	 -1.538479	 +1.176431	 -0.977020
1736470	 +0.043807	 -0.194702	 -9.944164	 -0.006339	 +0.001774	 -0.000599	 -0.100906	 +0.091823	 +2.261929	 -1.538527	 +1.177424	 -0.976471
1741470	 +0.045437	 -0.218614	 -9.957864	 -0.005344	 +0.002496	 -0.000020	 -0.100908	 +0.091820	 +2.261593	 -1.538480	 +1.178501	 -0.975978
1746470	 +0.038529	 -0.217149	 -9.960009	 -0.005747	 +0.002115	 +0.000524	 -0.100911	 +0.091817	 +2.261259	 -1.538415	 +1.179546	 -0.975494
1751470	 +0.067400	 -0.206490	 -9.951663	 -0.005868	 +0.002123	 -0.000452	 -0.100916	 +0.091813	 +2.260921	 -1.538488	 +1.180669	 -0.974987
1756470	 +0.068238	 -0.209359	 -9.944612	 -0.004798	 +0.003429	 -0.000793	 -0.100915	 +0.091815	 +2.260580	 -1.538556	 +1.181804	 -0.974444
1761470	 +0.082353	 -0.227338	 -9.945172	 -0.004972	 +0.002329	 -0.000469	 -0.100915	 +0.091811	 +2.260242	 -1.538600	 +1.183051	 -0.973902
1766470	 +0.054339	 -0.197273	 -9.918667	 -0.006235	 +0.002783	 +0.000698	 -0.100921	 +0.091811	 +2.259909	 -1.538687	 +1.184096	 -0.973230
1771470	 +0.058461	 -0.211449	 -9.967391	 -0.006111	 +0.002603	 -0.000330	 -0.100926	 +0.091809	 +2.259571	 -1.538700	 +1.185200	 -0.972795
1776470	 +0.057130	 -0.183295	 -9.957332	 -0.006733	 +0.000961	 -0.000091	 -0.100935	 +0.091800	 +2.259235	 -1.538822	 +1.186209	 -0.972323
1781470	 +0.027135	 -0.202197	 -9.957260	 -0.007050	 +0.001145	 -0.000417	 -0.100945	 +0.091790	 +2.258897	 -1.538777	 +1.187165	 -0.971827
1786470	 +0.053448	 -0.217782	 -9.951686	 -0.006060	 +0.000980	 -0.000538	 -0.100951	 +0.091781	 +2.258559	 -1.538759	 +1.188272	 -0.971309
1791470	 +0.035433	 -0.214714	 -9.935857	 -0.006266	 +0.001985	 +0.000459	 -0.100957	 +0.091776	 +2.258225	 -1.538707	 +1.189301	 -0.970705
1796470	 +0.054268	 -0.201711	 -9.932292	 -0.005941	 +0.002020	 +0.000299	 -0.100961	 +0.091772	 +2.257890	 -1.538765	 +1.190362	 -0.970098
1801470	 +0.062779	 -0.189784	 -9.933828	 -0.005674	 +0.002730	 +0.000015	 -0.100964	 +0.091771	 +2.257554	 -1.538894	 +1.191417	 -0.969509
1801470	 +0.062779	 -0.189784	 -9.933828	 -0.005674	 +0.002730	 +0.000015	 -0.100964	 +0.091771	 +2.257554	 -1.538894	 +1.191417	 -0.969509
1806470	 +0.070926	 -0.197901	 -9.967384	 -0.006596	 +0.001874	 -0.000027	 -0.100972	 +0.091765	 +2.257218	 -1.538995	 +1.192529	 -0.969086
1811470	 +0.043474	 -0.187254	 -9.946585	 -0.006647	 +0.001600	 -0.000240	 -0.100980	 +0.091759	 +2.256881	 -1.539064	 +1.193502	 -0.968553
1816470	 +0.055079	 -0.201217	 -9.955279	 -0.007142	 +0.002159	 -0.000935	 -0.100991	 +0.091754	 +2.256540	 -1.539109	 +1.194565	 -0.968061
1821470	 +0.066877	 -0.188314	 -9.957405	 -0.006656	 +0.002137	 +0.000104	 -0.100999	 +0.091751	 +2.256205	 -1.539239	 +1.195633	 -0.967591
1826470	 +0.052144	 -0.167886	 -9.967347	 -0.006956	 +0.002298	 -0.000231	 -0.101009	 +0.091747	 +2.255867	 -1.539393	 +1.196579	 -0.967174
1831470	 +0.057440	 -0.184547	 -9.972356	 -0.006924	 +0.002220	 -0.000855	 -0.101019	 +0.091743	 +2.255527	 -1.539497	 +1.197598	 -0.966776
1836470	 +0.065802	 -0.206220	 -9.954720	 -0.006868	 +0.002392	 -0.000903	 -0.101029	 +0.091740	 +2.255186	 -1.539555	 +1.198720	 -0.966284
1841470	 +0.053667	 -0.218444	 -9.948625	 -0.006631	 +0.002557	 +0.000010	 -0.101037	 +0.091738	 +2.254850	 -1.539531	 +1.199835	 -0.965750
1846470	 +0.060850	 -0.201498	 -9.934276	 -0.006194	 +0.002418	 -0.000233	 -0.101043	 +0.091736	 +2.254512	 -1.539604	 +1.200924	 -0.965156
1851470	 +0.064396	 -0.191819	 -9.934153	 -0.005544	 +0.002635	 +0.000469	 -0.101045	 +0.091734	 +2.254178	 -1.539725	 +1.201996	 -0.964568
1856470	 +0.065991	 -0.193168	 -9.931088	 -0.006416	 +0.002125	 -0.000021	 -0.101052	 +0.091730	 +2.253842	 -1.539848	 +1.203080	 -0.963966
1861470	 +0.046616	 -0.179296	 -9.930336	 -0.006019	 +0.001829	 +0.000284	 -0.101057	 +0.091725	 +2.253508	 -1.539963	 +1.204044	 -0.963357
1866470	 +0.067901	 -0.184655	 -9.917577	 -0.004973	 +0.001777	 -0.000432	 -0.101057	 +0.091719	 +2.253170	 -1.540132	 +1.205109	 -0.962692
1871497	 +0.061403	 -0.210237	 -9.952521	 -0.006880	 +0.001994	 -0.000317	 -0.101066	 +0.091714	 +2.252832	 -1.540159	 +1.206229	 -0.962185
1876493	 +0.074395	 -0.217143	 -9.955037	 -0.006628	 +0.001636	 -0.000108	 -0.101074	 +0.091708	 +2.252496	 -1.540198	 +1.207421	 -0.961693
1881704	 +0.040842	 -0.220016	 -9.945363	 -0.006635	 +0.001864	 +0.000826	 -0.101082	 +0.091703	 +2.252164	 -1.540127	 +1.208494	 -0.961135
1886496	 +0.051594	 -0.223491	 -9.968542	 -0.005355	 +0.001343	 +0.000466	 -0.101083	 +0.091695	 +2.251830	 -1.540060	 +1.209619	 -0.960696
1891470	 +0.044215	 -0.205745	 -9.977384	 -0.005528	 +0.003058	 -0.000205	 -0.101086	 +0.091696	 +2.251493	 -1.540032	 +1.210659	 -0.960306
1896470	 +0.068321	 -0.195391	 -9.962277	 -0.005955	 +0.001721	 -0.000366	 -0.101135	 +0.091998	 +2.251026	 -1.505461	 +1.193231	 -0.904675
1901470	 +0.040032	 -0.190234	 -9.924523	 -0.005170	 +0.001612	 +0.000661	 -0.101146	 +0.092066	 +2.250663	 -1.497130	 +1.189727	 -0.890705
1906470	 +0.030000	 -0.196918	 -9.910710	 -0.006772	 +0.002844	 -0.000076	 -0.101157	 +0.092083	 +2.250318	 -1.495097	 +1.189597	 -0.886764
1911470	 +0.081481	 -0.212587	 -9.926525	 -0.007395	 +0.002490	 +0.001257	 -0.101170	 +0.092086	 +2.249986	 -1.494686	 +1.190535	 -0.885358
1916470	 +0.056925	 -0.191209	 -9.939294	 -0.007640	 +0.001744	 -0.000170	 -0.101183	 +0.092081	 +2.249649	 -1.494641	 +1.191508	 -0.884603
1921470	 +0.049699	 -0.200373	 -9.928698	 -0.006563	 +0.002318	 -0.000378	 -0.101191	 +0.092078	 +2.249311	 -1.494633	 +1.192531	 -0.883931
1926470	 +0.060084	 -0.230341	 -9.936286	 -0.007343	 +0.001905	 -0.001632	 -0.101203	 +0.092072	 +2.248967	 -1.494559	 +1.193701	 -0.883320
1931470	 +0.051629	 -0.186417	 -9.968080	 -0.007494	 +0.002165	 -0.000205	 -0.101216	 +0.092068	 +2.248630	 -1.494611	 +1.194701	 -0.882893
1936470	 +0.063725	 -0.206031	 -9.939318	 -0.006343	 +0.002220	 +0.000097	 -0.101223	 +0.092064	 +2.248294	 -1.494644	 +1.195812	 -0.882321
1941470	 +0.071897	 -0.193746	 -9.964582	 -0.006329	 +0.002612	 +0.001156	 -0.101229	 +0.092063	 +2.247964	 -1.494733	 +1.196915	 -0.881885
1946470	 +0.061295	 -0.208299	 -9.947469	 -0.006017	 +0.003001	 +0.001130	 -0.101233	 +0.092064	 +2.247632	 -1.494745	 +1.198025	 -0.881352
1951470	 +0.073472	 -0.183975	 -9.945884	 -0.006362	 +0.001554	 +0.000221	 -0.101240	 +0.092057	 +2.247298	 -1.494888	 +1.199105	 -0.880829
1956470	 +0.066862	 -0.188217	 -9.990935	 -0.006566	 +0.001847	 +0.001732	 -0.101247	 +0.092053	 +2.246971	 -1.494963	 +1.200171	 -0.880524
1961470	 +0.061014	 -0.185991	 -9.965238	 -0.006962	 +0.001510	 -0.000177	 -0.101257	 +0.092045	 +2.246634	 -1.495046	 +1.201210	 -0.880090
1966470	 +0.062436	 -0.185173	 -9.975233	 -0.004366	 +0.002243	 +0.000342	 -0.101253	 +0.092042	 +2.246300	 -1.495129	 +1.202251	 -0.879707
1971470	 +0.059654	 -0.211040	 -9.996397	 -0.006745	 +0.002056	 -0.000213	 -0.101262	 +0.092037	 +2.245962	 -1.495089	 +1.203362	 -0.879414
1976470	 +0.060798	 -0.213539	 -9.982699	 -0.004881	 +0.003257	 +0.000514	 -0.101261	 +0.092039	 +2.245628	 -1.495052	 +1.204487	 -0.879053
1981470	 +0.052992	 -0.189676	 -9.958565	 -0.006633	 +0.003145	 +0.001138	 -0.101269	 +0.092041	 +2.245297	 -1.495098	 +1.205507	 -0.878581
1986470	 +0.059113	 -0.176953	 -9.943441	 -0.005656	 +0.002684	 +0.000118	 -0.101272	 +0.092039	 +2.244962	 -1.495222	 +1.206511	 -0.878043
1991470	 +0.035650	 -0.215224	 -9.958783	 -0.005592	 +0.001199	 +0.000076	 -0.101275	 +0.092031	 +2.244626	 -1.495115	 +1.207544	 -0.877550
1996470	 +0.053088	 -0.198656	 -9.975037	 -0.006164	 +0.001682	 +0.000267	 -0.101281	 +0.092025	 +2.244292	 -1.495115	 +1.208593	 -0.877155
2001470	 +0.044698	 -0.207775	 -9.958556	 -0.005917	 +0.002150	 +0.000534	 -0.101285	 +0.092021	 +2.243958	 -1.495064	 +1.209638	 -0.876670
2001470	 +0.044698	 -0.207775	 -9.958556	 -0.005917	 +0.002150	 +0.000534	 -0.101285	 +0.092021	 +2.243958	 -1.495064	 +1.209638	 -0.876670
2006470	 +0.051956	 -0.249667	 -9.988786	 -0.006377	 +0.001999	 +0.000174	 -0.101292	 +0.092016	 +2.243623	 -1.494853	 +1.210843	 -0.876316
2011470	 +0.059320	 -0.210227	 -9.955049	 -0.005234	 +0.002288	 -0.000377	 -0.101293	 +0.092013	 +2.243285	 -1.494840	 +1.211954	 -0.875819
2016470	 +0.060732	 -0.210479	 -9.961664	 -0.005933	 +0.001343	 -0.000546	 -0.101298	 +0.092004	 +2.242947	 -1.494825	 +1.213071	 -0.875355
2021470	 +0.055153	 -0.183019	 -9.951637	 -0.005128	 +0.001579	 +0.000154	 -0.101298	 +0.091998	 +2.242611	 -1.494906	 +1.214082	 -0.874852
2026470	 +0.065167	 -0.190030	 -9.944302	 -0.005069	 +0.001518	 +0.000505	 -0.101298	 +0.091991	 +2.242278	 -1.494995	 +1.215154	 -0.874314
2031470	 +0.068313	 -0.185249	 -9.929329	 -0.006137	 +0.003219	 +0.000128	 -0.101304	 +0.091992	 +2.241942	 -1.495123	 +1.216224	 -0.873706
2036470	 +0.048033	 -0.207933	 -9.954207	 -0.006603	 +0.001859	 -0.000767	 -0.101312	 +0.091986	 +2.241602	 -1.495083	 +1.217285	 -0.873201
2041470	 +0.060981	 -0.205452	 -9.937095	 -0.005905	 +0.002598	 -0.000159	 -0.101317	 +0.091985	 +2.241265	 -1.495103	 +1.218390	 -0.872618
2046470	 +0.043487	 -0.185459	 -9.971477	 -0.005326	 +0.002548	 -0.000639	 -0.101319	 +0.091982	 +2.240926	 -1.495123	 +1.219363	 -0.872207
2051470	 +0.059019	 -0.194277	 -9.968111	 -0.005456	 +0.001691	 -0.000349	 -0.101321	 +0.091976	 +2.240588	 -1.495158	 +1.220425	 -0.871782
2056470	 +0.061820	 -0.212539	 -9.960788	 -0.005298	 +0.003322	 -0.000786	 -0.101323	 +0.091977	 +2.240247	 -1.495137	 +1.221555	 -0.871313
2061470	 +0.059424	 -0.202292	 -9.973761	 -0.005291	 +0.002182	 -0.000849	 -0.101325	 +0.091973	 +2.239907	 -1.495138	 +1.222643	 -0.870912
2066470	 +0.045157	 -0.196906	 -9.937357	 -0.005235	 +0.001741	 -0.001066	 -0.101326	 +0.091966	 +2.239566	 -1.495141	 +1.223661	 -0.870328
2071470	 +0.055509	 -0.193689	 -9.936437	 -0.006384	 +0.001885	 +0.000252	 -0.101333	 +0.091961	 +2.239231	 -1.495188	 +1.224709	 -0.869745
2076499	 +0.068633	 -0.211952	 -9.949878	 -0.006081	 +0.002167	 +0.000649	 -0.101338	 +0.091958	 +2.238898	 -1.495195	 +1.225866	 -0.869225
